,id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7
2781,1412949,55891,2021-10-12 09:24:40,0,0,0,0,0,0,0,0
2782,1412993,55891,2021-10-12 09:25:40,0,0,0,0,0,0,0,0
2783,1413037,55891,2021-10-12 09:26:40,0,0,0,0,0,0,0,0
2784,1413081,55891,2021-10-12 09:27:40,0,0,0,0,0,0,0,0
2785,1413125,55891,2021-10-12 09:28:40,0,0,0,0,0,0,0,0
2786,1413169,55891,2021-10-12 09:29:40,0,0,0,0,0,0,0,0
2787,1413213,55891,2021-10-12 09:30:40,0,0,0,0,0,0,0,0
2788,1413257,55891,2021-10-12 09:31:40,0,0,0,0,0,0,0,0
2789,1413301,55891,2021-10-12 09:32:40,0,0,0,0,0,0,0,0
2790,1413345,55891,2021-10-12 09:33:40,0,0,0,0,0,0,0,0
2791,1413389,55891,2021-10-12 09:34:40,0,0,0,0,0,0,0,0
2792,1413433,55891,2021-10-12 09:35:40,393,23,1251,75,0,0,0,0
2793,1413477,55891,2021-10-12 09:36:40,0,0,0,0,0,0,0,0
2794,1413521,55891,2021-10-12 09:37:40,0,0,0,0,0,0,0,0
2795,1413565,55891,2021-10-12 09:38:40,0,0,0,0,0,0,0,0
2796,1413609,55891,2021-10-12 09:39:40,0,0,0,0,0,0,0,0
2797,1413653,55891,2021-10-12 09:40:40,0,0,0,0,0,0,0,0
2798,1413697,55891,2021-10-12 09:41:40,0,0,0,0,0,0,0,0
2799,1413741,55891,2021-10-12 09:42:40,0,0,0,0,0,0,0,0
2800,1413785,55891,2021-10-12 09:43:40,0,0,0,0,0,0,0,0
2801,1413829,55891,2021-10-12 09:44:40,0,0,0,0,0,0,0,0
2802,1413873,55891,2021-10-12 09:45:40,0,0,0,0,0,0,0,0
2803,1413917,55891,2021-10-12 09:46:40,0,0,0,0,0,0,0,0
2804,1413961,55891,2021-10-12 09:47:40,0,0,0,0,0,0,0,0
2805,1414005,55891,2021-10-12 09:48:40,0,0,0,0,0,0,0,0
2806,1414049,55891,2021-10-12 09:49:40,0,0,0,0,0,0,0,0
2807,1414093,55891,2021-10-12 09:50:40,0,0,0,0,0,0,0,0
2808,1414137,55891,2021-10-12 09:51:40,0,0,0,0,0,0,0,0
2809,1414181,55891,2021-10-12 09:52:40,0,0,0,0,0,0,0,0
2810,1414225,55891,2021-10-12 09:53:40,0,0,0,0,0,0,0,0
2811,1414269,55891,2021-10-12 09:54:40,0,0,0,0,0,0,0,0
2812,1414313,55891,2021-10-12 09:55:40,0,0,0,0,0,0,0,0
2813,1414357,55891,2021-10-12 09:56:40,0,0,0,0,0,0,0,0
2814,1414401,55891,2021-10-12 09:57:40,0,0,0,0,0,0,0,0
2815,1414445,55891,2021-10-12 09:58:40,0,0,0,0,0,0,0,0
2816,1414489,55891,2021-10-12 09:59:40,0,0,0,0,0,0,0,0
2817,1414533,55891,2021-10-12 10:00:40,0,0,0,0,0,0,0,0
2818,1414577,55891,2021-10-12 10:01:40,0,0,0,0,0,0,0,0
2819,1414621,55891,2021-10-12 10:02:40,0,0,0,0,0,0,0,0
2820,1414665,55891,2021-10-12 10:03:40,0,0,0,0,0,0,0,0
2821,1414709,55891,2021-10-12 10:04:40,0,0,0,0,0,0,0,0
2822,1414753,55891,2021-10-12 10:05:40,0,0,0,0,0,0,0,0
2823,1414797,55891,2021-10-12 10:06:40,0,0,0,0,0,0,0,0
2824,1414841,55891,2021-10-12 10:07:40,0,0,0,0,0,0,0,0
2825,1414885,55891,2021-10-12 10:08:40,0,0,0,0,0,0,0,0
2826,1414929,55891,2021-10-12 10:09:40,0,0,0,0,0,0,0,0
2827,1414973,55891,2021-10-12 10:10:40,0,0,0,0,0,0,0,0
2828,1415017,55891,2021-10-12 10:11:40,0,0,0,0,0,0,0,0
2829,1415061,55891,2021-10-12 10:12:40,0,0,0,0,0,0,0,0
2830,1415105,55891,2021-10-12 10:13:40,0,0,0,0,0,0,0,0
2831,1415149,55891,2021-10-12 10:14:40,0,0,0,0,0,0,0,0
2832,1415193,55891,2021-10-12 10:15:40,0,0,0,0,0,0,0,0
2833,1415237,55891,2021-10-12 10:16:40,0,0,0,0,0,0,0,0
2834,1415281,55891,2021-10-12 10:17:40,0,0,0,0,0,0,0,0
2835,1415325,55891,2021-10-12 10:18:40,0,0,0,0,0,0,0,0
2836,1415369,55891,2021-10-12 10:19:40,0,0,0,0,0,0,0,0
2837,1415413,55891,2021-10-12 10:20:40,0,0,0,0,0,0,0,0
2838,1415457,55891,2021-10-12 10:21:40,0,0,0,0,0,0,0,0
2839,1415501,55891,2021-10-12 10:22:40,0,0,0,0,0,0,0,0
2840,1415545,55891,2021-10-12 10:23:40,0,0,0,0,0,0,0,0
2841,1415589,55891,2021-10-12 10:24:40,0,0,0,0,0,0,0,0
2842,1415633,55891,2021-10-12 10:25:40,0,0,0,0,0,0,0,0
2843,1415677,55891,2021-10-12 10:26:40,0,0,0,0,0,0,0,0
2844,1415721,55891,2021-10-12 10:27:40,0,0,0,0,0,0,0,0
2845,1415765,55891,2021-10-12 10:28:40,0,0,0,0,0,0,0,0
2846,1415809,55891,2021-10-12 10:29:40,0,0,0,0,0,0,0,0
2847,1415853,55891,2021-10-12 10:30:40,0,0,0,0,0,0,0,0
2848,1415897,55891,2021-10-12 10:31:40,0,0,0,0,0,0,0,0
2849,1415941,55891,2021-10-12 10:32:40,0,0,0,0,0,0,0,0
2850,1415985,55891,2021-10-12 10:33:40,0,0,0,0,0,0,0,0
2851,1416029,55891,2021-10-12 10:34:40,0,0,0,0,0,0,0,0
2852,1416073,55891,2021-10-12 10:35:40,0,0,0,0,0,0,0,0
2853,1416117,55891,2021-10-12 10:36:40,0,0,0,0,0,0,0,0
2854,1416161,55891,2021-10-12 10:37:40,0,0,0,0,0,0,0,0
2855,1416205,55891,2021-10-12 10:38:40,0,0,0,0,0,0,0,0
2856,1416249,55891,2021-10-12 10:39:40,0,0,0,0,0,0,0,0
2857,1416293,55891,2021-10-12 10:40:40,0,0,0,0,0,0,0,0
2858,1416337,55891,2021-10-12 10:41:40,0,0,0,0,0,0,0,0
2859,1416381,55891,2021-10-12 10:42:40,0,0,0,0,0,0,0,0
2860,1416425,55891,2021-10-12 10:43:40,0,0,0,0,0,0,0,0
2861,1416469,55891,2021-10-12 10:44:40,0,0,0,0,0,0,0,0
2862,1416513,55891,2021-10-12 10:45:40,0,0,0,0,0,0,0,0
2863,1416557,55891,2021-10-12 10:46:40,0,0,0,0,0,0,0,0
2864,1416601,55891,2021-10-12 10:47:40,0,0,0,0,0,0,0,0
2865,1416645,55891,2021-10-12 10:48:40,0,0,0,0,0,0,0,0
2866,1416689,55891,2021-10-12 10:49:40,0,0,0,0,0,0,0,0
2867,1416733,55891,2021-10-12 10:50:40,0,0,0,0,0,0,0,0
2868,1416777,55891,2021-10-12 10:51:40,0,0,0,0,0,0,0,0
2869,1416821,55891,2021-10-12 10:52:40,0,0,0,0,0,0,0,0
2870,1416865,55891,2021-10-12 10:53:40,0,0,0,0,0,0,0,0
2871,1416909,55891,2021-10-12 10:54:40,0,0,0,0,0,0,0,0
2872,1416953,55891,2021-10-12 10:55:40,0,0,0,0,0,0,0,0
2873,1416997,55891,2021-10-12 10:56:40,0,0,0,0,0,0,0,0
2874,1417041,55891,2021-10-12 10:57:40,0,0,0,0,0,0,0,0
2875,1417085,55891,2021-10-12 10:58:40,0,0,0,0,0,0,0,0
2876,1417129,55891,2021-10-12 10:59:40,0,0,0,0,0,0,0,0
2877,1417173,55891,2021-10-12 11:00:40,0,0,0,0,0,0,0,0
2878,1417217,55891,2021-10-12 11:01:40,0,0,0,0,0,0,0,0
2879,1417261,55891,2021-10-12 11:02:40,0,0,0,0,0,0,0,0
2880,1417305,55891,2021-10-12 11:03:40,722,43,0,0,0,0,0,0
2881,1417349,55891,2021-10-12 11:04:40,0,0,0,0,0,0,0,0
2882,1417393,55891,2021-10-12 11:05:40,0,0,0,0,0,0,0,0
2883,1417437,55891,2021-10-12 11:06:40,0,0,0,0,0,0,0,0
2884,1417481,55891,2021-10-12 11:07:40,0,0,0,0,0,0,0,0
2885,1417525,55891,2021-10-12 11:08:40,0,0,0,0,0,0,0,0
2886,1417569,55891,2021-10-12 11:09:40,0,0,0,0,0,0,0,0
2887,1417613,55891,2021-10-12 11:10:40,0,0,0,0,0,0,0,0
2888,1417657,55891,2021-10-12 11:11:40,0,0,0,0,0,0,0,0
2889,1417701,55891,2021-10-12 11:12:40,0,0,0,0,0,0,0,0
2890,1417745,55891,2021-10-12 11:13:40,0,0,0,0,0,0,0,0
2891,1417789,55891,2021-10-12 11:14:40,0,0,0,0,0,0,0,0
2892,1417833,55891,2021-10-12 11:15:40,0,0,0,0,0,0,0,0
2893,1417877,55891,2021-10-12 11:16:40,0,0,0,0,0,0,0,0
2894,1417921,55891,2021-10-12 11:17:40,0,0,0,0,0,0,0,0
2895,1417965,55891,2021-10-12 11:18:40,0,0,0,0,0,0,0,0
2896,1418009,55891,2021-10-12 11:19:40,0,0,0,0,0,0,0,0
2897,1418053,55891,2021-10-12 11:20:40,0,0,0,0,0,0,0,0
2898,1418097,55891,2021-10-12 11:21:40,0,0,0,0,0,0,0,0
2899,1418141,55891,2021-10-12 11:22:40,0,0,0,0,0,0,0,0
2900,1418185,55891,2021-10-12 11:23:40,0,0,0,0,0,0,0,0
2901,1418229,55891,2021-10-12 11:24:40,0,0,0,0,0,0,0,0
2902,1418273,55891,2021-10-12 11:25:40,0,0,0,0,0,0,0,0
2903,1418317,55891,2021-10-12 11:26:40,0,0,0,0,0,0,0,0
2904,1418361,55891,2021-10-12 11:27:40,0,0,0,0,0,0,0,0
2905,1418405,55891,2021-10-12 11:28:40,0,0,0,0,0,0,0,0
2906,1418449,55891,2021-10-12 11:29:40,0,0,0,0,0,0,0,0
2907,1418493,55891,2021-10-12 11:30:40,0,0,0,0,0,0,0,0
2908,1418537,55891,2021-10-12 11:31:40,0,0,0,0,0,0,0,0
2909,1418581,55891,2021-10-12 11:32:40,0,0,0,0,0,0,0,0
2910,1418625,55891,2021-10-12 11:33:40,0,0,0,0,0,0,0,0
2911,1418669,55891,2021-10-12 11:34:40,0,0,0,0,0,0,0,0
2912,1418713,55891,2021-10-12 11:35:40,0,0,0,0,0,0,0,0
2913,1418757,55891,2021-10-12 11:36:40,0,0,0,0,0,0,0,0
2914,1418801,55891,2021-10-12 11:37:40,0,0,0,0,0,0,0,0
2915,1418845,55891,2021-10-12 11:38:40,0,0,0,0,0,0,0,0
2916,1418889,55891,2021-10-12 11:39:40,0,0,0,0,0,0,0,0
2917,1418933,55891,2021-10-12 11:40:40,0,0,0,0,0,0,0,0
2918,1418977,55891,2021-10-12 11:41:40,0,0,0,0,0,0,0,0
2919,1419021,55891,2021-10-12 11:42:40,0,0,0,0,0,0,0,0
2920,1419065,55891,2021-10-12 11:43:40,0,0,0,0,0,0,0,0
2921,1419109,55891,2021-10-12 11:44:40,0,0,0,0,0,0,0,0
2922,1419153,55891,2021-10-12 11:45:40,0,0,0,0,0,0,0,0
2923,1419197,55891,2021-10-12 11:46:40,0,0,0,0,0,0,0,0
2924,1419241,55891,2021-10-12 11:47:40,0,0,0,0,0,0,0,0
2925,1419285,55891,2021-10-12 11:48:40,217,13,0,0,3411,204,0,0
2926,1419329,55891,2021-10-12 11:49:40,0,0,0,0,4528,271,0,0
2927,1419373,55891,2021-10-12 11:50:40,0,0,0,0,2040,122,0,0
2928,1419417,55891,2021-10-12 11:51:40,0,0,0,0,0,0,0,0
2929,1419461,55891,2021-10-12 11:52:40,0,0,0,0,0,0,0,0
2930,1419505,55891,2021-10-12 11:53:40,0,0,0,0,0,0,0,0
2931,1419549,55891,2021-10-12 11:54:40,0,0,0,0,0,0,0,0
2932,1419593,55891,2021-10-12 11:55:40,0,0,0,0,0,0,0,0
2933,1419637,55891,2021-10-12 11:56:40,0,0,0,0,0,0,0,0
2934,1419681,55891,2021-10-12 11:57:40,0,0,0,0,0,0,0,0
2935,1419725,55891,2021-10-12 11:58:40,0,0,0,0,0,0,0,0
2936,1419769,55891,2021-10-12 11:59:40,0,0,0,0,0,0,0,0
2937,1419813,55891,2021-10-12 12:00:40,0,0,0,0,0,0,0,0
2938,1419857,55891,2021-10-12 12:01:40,0,0,0,0,0,0,0,0
2939,1419901,55891,2021-10-12 12:02:40,0,0,0,0,0,0,0,0
2940,1419945,55891,2021-10-12 12:03:40,0,0,0,0,0,0,0,0
2941,1419989,55891,2021-10-12 12:04:40,0,0,0,0,0,0,0,0
2942,1420033,55891,2021-10-12 12:05:40,0,0,0,0,0,0,0,0
2943,1420077,55891,2021-10-12 12:06:40,0,0,0,0,0,0,0,0
2944,1420121,55891,2021-10-12 12:07:40,0,0,0,0,0,0,0,0
2945,1420165,55891,2021-10-12 12:08:40,0,0,0,0,0,0,0,0
2946,1420209,55891,2021-10-12 12:09:40,0,0,0,0,0,0,0,0
2947,1420253,55891,2021-10-12 12:10:40,0,0,0,0,0,0,0,0
2948,1420297,55891,2021-10-12 12:11:40,0,0,0,0,0,0,0,0
2949,1420341,55891,2021-10-12 12:12:40,0,0,0,0,0,0,0,0
2950,1420385,55891,2021-10-12 12:13:40,0,0,0,0,0,0,0,0
2951,1420429,55891,2021-10-12 12:14:40,0,0,0,0,0,0,0,0
2952,1420473,55891,2021-10-12 12:15:40,0,0,0,0,0,0,0,0
2953,1420517,55891,2021-10-12 12:16:40,0,0,0,0,0,0,0,0
2954,1420561,55891,2021-10-12 12:17:40,0,0,0,0,0,0,0,0
2955,1420605,55891,2021-10-12 12:18:40,0,0,0,0,0,0,0,0
2956,1420649,55891,2021-10-12 12:19:40,0,0,0,0,0,0,0,0
2957,1420693,55891,2021-10-12 12:20:40,0,0,0,0,0,0,0,0
2958,1420737,55891,2021-10-12 12:21:40,0,0,0,0,0,0,0,0
2959,1420781,55891,2021-10-12 12:22:40,0,0,0,0,0,0,0,0
2960,1420825,55891,2021-10-12 12:23:40,0,0,0,0,0,0,0,0
2961,1420869,55891,2021-10-12 12:24:40,0,0,0,0,0,0,0,0
2962,1420913,55891,2021-10-12 12:25:40,0,0,0,0,0,0,0,0
2963,1420957,55891,2021-10-12 12:26:40,0,0,0,0,0,0,0,0
2964,1421001,55891,2021-10-12 12:27:40,0,0,0,0,0,0,0,0
2965,1421045,55891,2021-10-12 12:28:40,0,0,0,0,0,0,0,0
2966,1421089,55891,2021-10-12 12:29:40,0,0,0,0,0,0,0,0
2967,1421133,55891,2021-10-12 12:30:40,0,0,0,0,0,0,0,0
2968,1421177,55891,2021-10-12 12:31:40,0,0,853,51,0,0,0,0
2969,1421221,55891,2021-10-12 12:32:40,0,0,244,14,0,0,0,0
2970,1421265,55891,2021-10-12 12:33:40,0,0,0,0,0,0,0,0
2971,1421309,55891,2021-10-12 12:34:40,0,0,0,0,0,0,0,0
2972,1421353,55891,2021-10-12 12:35:40,0,0,0,0,0,0,0,0
2973,1421397,55891,2021-10-12 12:36:40,0,0,0,0,0,0,0,0
2974,1421441,55891,2021-10-12 12:37:40,0,0,0,0,0,0,0,0
2975,1421485,55891,2021-10-12 12:38:40,0,0,0,0,0,0,0,0
2976,1421529,55891,2021-10-12 12:39:40,0,0,0,0,0,0,0,0
2977,1421573,55891,2021-10-12 12:40:40,0,0,0,0,0,0,0,0
2978,1421617,55891,2021-10-12 12:41:40,0,0,0,0,0,0,0,0
2979,1421661,55891,2021-10-12 12:42:40,0,0,0,0,0,0,0,0
2980,1421705,55891,2021-10-12 12:43:40,0,0,0,0,0,0,0,0
2981,1421749,55891,2021-10-12 12:44:40,0,0,0,0,0,0,0,0
2982,1421793,55891,2021-10-12 12:45:40,0,0,0,0,0,0,0,0
2983,1421837,55891,2021-10-12 12:46:40,0,0,0,0,0,0,0,0
2984,1421881,55891,2021-10-12 12:47:40,0,0,0,0,0,0,0,0
2985,1421925,55891,2021-10-12 12:48:40,0,0,0,0,0,0,0,0
2986,1421969,55891,2021-10-12 12:49:40,0,0,0,0,0,0,0,0
2987,1422013,55891,2021-10-12 12:50:40,0,0,0,0,0,0,0,0
2988,1422057,55891,2021-10-12 12:51:40,0,0,0,0,0,0,0,0
2989,1422101,55891,2021-10-12 12:52:40,0,0,0,0,0,0,0,0
2990,1422145,55891,2021-10-12 12:53:40,0,0,0,0,0,0,0,0
2991,1422189,55891,2021-10-12 12:54:40,0,0,0,0,0,0,0,0
2992,1422233,55891,2021-10-12 12:55:41,0,0,0,0,0,0,0,0
2993,1422277,55891,2021-10-12 12:56:41,0,0,0,0,0,0,0,0
2994,1422321,55891,2021-10-12 12:57:40,0,0,557,33,0,0,0,0
2995,1422365,55891,2021-10-12 12:58:40,0,0,0,0,0,0,0,0
2996,1422409,55891,2021-10-12 12:59:40,0,0,0,0,0,0,0,0
2997,1422453,55891,2021-10-12 13:00:40,0,0,0,0,0,0,0,0
2998,1422497,55891,2021-10-12 13:01:40,0,0,0,0,0,0,0,0
2999,1422541,55891,2021-10-12 13:02:41,0,0,0,0,0,0,0,0
3000,1422585,55891,2021-10-12 13:03:40,0,0,0,0,0,0,0,0
3001,1422629,55891,2021-10-12 13:04:40,0,0,0,0,0,0,0,0
3002,1422673,55891,2021-10-12 13:05:40,0,0,0,0,0,0,0,0
3003,1422717,55891,2021-10-12 13:06:41,0,0,0,0,0,0,0,0
3004,1422761,55891,2021-10-12 13:07:41,0,0,0,0,0,0,0,0
3005,1422805,55891,2021-10-12 13:08:41,0,0,0,0,0,0,0,0
3006,1422849,55891,2021-10-12 13:09:41,0,0,0,0,0,0,0,0
3007,1422893,55891,2021-10-12 13:10:41,0,0,0,0,0,0,0,0
3008,1422937,55891,2021-10-12 13:11:41,0,0,0,0,0,0,0,0
3009,1422981,55891,2021-10-12 13:12:41,0,0,0,0,0,0,0,0
3010,1423025,55891,2021-10-12 13:13:41,0,0,0,0,0,0,0,0
3011,1423069,55891,2021-10-12 13:14:41,0,0,0,0,0,0,0,0
3012,1423113,55891,2021-10-12 13:15:41,0,0,0,0,0,0,0,0
3013,1423157,55891,2021-10-12 13:16:41,0,0,0,0,0,0,0,0
3014,1423201,55891,2021-10-12 13:17:41,0,0,0,0,0,0,0,0
3015,1423245,55891,2021-10-12 13:18:41,0,0,0,0,0,0,0,0
3016,1423289,55891,2021-10-12 13:19:41,0,0,0,0,0,0,0,0
3017,1423333,55891,2021-10-12 13:20:41,0,0,0,0,0,0,0,0
3018,1423377,55891,2021-10-12 13:21:41,0,0,0,0,0,0,0,0
3019,1423421,55891,2021-10-12 13:22:41,0,0,0,0,0,0,0,0
3020,1423465,55891,2021-10-12 13:23:41,0,0,0,0,0,0,0,0
3021,1423509,55891,2021-10-12 13:24:41,0,0,0,0,0,0,0,0
3022,1423553,55891,2021-10-12 13:25:41,0,0,0,0,0,0,0,0
3023,1423597,55891,2021-10-12 13:26:41,0,0,0,0,0,0,0,0
3024,1423641,55891,2021-10-12 13:27:41,0,0,637,38,0,0,0,0
3025,1423685,55891,2021-10-12 13:28:41,0,0,164,9,0,0,0,0
3026,1423729,55891,2021-10-12 13:29:41,0,0,0,0,0,0,0,0
3027,1423773,55891,2021-10-12 13:30:41,0,0,0,0,0,0,0,0
3028,1423817,55891,2021-10-12 13:31:41,0,0,0,0,0,0,0,0
3029,1423861,55891,2021-10-12 13:32:41,0,0,0,0,0,0,0,0
3030,1423905,55891,2021-10-12 13:33:41,0,0,0,0,0,0,0,0
3031,1423949,55891,2021-10-12 13:34:41,0,0,0,0,0,0,0,0
3032,1423993,55891,2021-10-12 13:35:41,0,0,0,0,0,0,0,0
3033,1424037,55891,2021-10-12 13:36:41,0,0,0,0,0,0,0,0
3034,1424081,55891,2021-10-12 13:37:41,0,0,0,0,0,0,0,0
3035,1424125,55891,2021-10-12 13:38:41,0,0,0,0,0,0,0,0
3036,1424169,55891,2021-10-12 13:39:41,0,0,0,0,0,0,0,0
3037,1424213,55891,2021-10-12 13:40:41,0,0,0,0,0,0,0,0
3038,1424257,55891,2021-10-12 13:41:41,0,0,0,0,0,0,0,0
3039,1424301,55891,2021-10-12 13:42:41,0,0,0,0,0,0,0,0
3040,1424345,55891,2021-10-12 13:43:41,0,0,0,0,0,0,0,0
3041,1424389,55891,2021-10-12 13:44:41,0,0,0,0,0,0,0,0
3042,1424433,55891,2021-10-12 13:45:41,0,0,0,0,0,0,0,0
3043,1424477,55891,2021-10-12 13:46:41,0,0,0,0,0,0,0,0
3044,1424521,55891,2021-10-12 13:47:41,0,0,0,0,0,0,0,0
3045,1424565,55891,2021-10-12 13:48:41,0,0,0,0,0,0,0,0
3046,1424609,55891,2021-10-12 13:49:41,0,0,0,0,0,0,0,0
3047,1424653,55891,2021-10-12 13:50:41,0,0,0,0,0,0,0,0
3048,1424697,55891,2021-10-12 13:51:41,0,0,0,0,0,0,0,0
3049,1424741,55891,2021-10-12 13:52:41,0,0,0,0,0,0,0,0
3050,1424785,55891,2021-10-12 13:53:41,0,0,0,0,0,0,0,0
3051,1424829,55891,2021-10-12 13:54:41,0,0,0,0,0,0,0,0
3052,1424873,55891,2021-10-12 13:55:41,0,0,0,0,0,0,0,0
3053,1424917,55891,2021-10-12 13:56:41,0,0,0,0,0,0,0,0
3054,1424961,55891,2021-10-12 13:57:41,0,0,0,0,0,0,0,0
3055,1425005,55891,2021-10-12 13:58:41,0,0,0,0,0,0,0,0
3056,1425049,55891,2021-10-12 13:59:41,0,0,0,0,0,0,0,0
3057,1425093,55891,2021-10-12 14:00:41,0,0,0,0,0,0,0,0
3058,1425137,55891,2021-10-12 14:01:41,0,0,0,0,0,0,0,0
3059,1425181,55891,2021-10-12 14:02:41,0,0,0,0,0,0,0,0
3060,1425225,55891,2021-10-12 14:03:41,0,0,0,0,0,0,0,0
3061,1425269,55891,2021-10-12 14:04:41,0,0,0,0,0,0,0,0
3062,1425313,55891,2021-10-12 14:05:41,0,0,0,0,0,0,0,0
3063,1425357,55891,2021-10-12 14:06:41,0,0,0,0,0,0,0,0
3064,1425401,55891,2021-10-12 14:07:41,0,0,0,0,0,0,0,0
3065,1425445,55891,2021-10-12 14:08:41,0,0,0,0,0,0,0,0
3066,1425489,55891,2021-10-12 14:09:41,0,0,0,0,0,0,0,0
3067,1425533,55891,2021-10-12 14:10:41,0,0,0,0,0,0,0,0
3068,1425577,55891,2021-10-12 14:11:41,0,0,0,0,0,0,0,0
3069,1425621,55891,2021-10-12 14:12:41,0,0,0,0,0,0,0,0
3070,1425665,55891,2021-10-12 14:13:41,0,0,0,0,0,0,0,0
3071,1425709,55891,2021-10-12 14:14:41,0,0,0,0,0,0,0,0
3072,1425753,55891,2021-10-12 14:15:41,0,0,0,0,0,0,0,0
3073,1425797,55891,2021-10-12 14:16:41,0,0,0,0,0,0,0,0
3074,1425841,55891,2021-10-12 14:17:41,0,0,0,0,0,0,0,0
3075,1425885,55891,2021-10-12 14:18:41,0,0,0,0,0,0,0,0
3076,1425929,55891,2021-10-12 14:19:41,0,0,0,0,0,0,0,0
3077,1425973,55891,2021-10-12 14:20:41,0,0,0,0,0,0,0,0
3078,1426017,55891,2021-10-12 14:21:41,0,0,0,0,0,0,0,0
3079,1426061,55891,2021-10-12 14:22:41,0,0,0,0,0,0,0,0
3080,1426105,55891,2021-10-12 14:23:41,0,0,0,0,0,0,0,0
3081,1426149,55891,2021-10-12 14:24:41,0,0,0,0,0,0,0,0
3082,1426193,55891,2021-10-12 14:25:41,0,0,0,0,0,0,0,0
3083,1426237,55891,2021-10-12 14:26:41,0,0,0,0,0,0,0,0
3084,1426281,55891,2021-10-12 14:27:41,0,0,0,0,0,0,0,0
3085,1426325,55891,2021-10-12 14:28:41,0,0,0,0,0,0,0,0
3086,1426369,55891,2021-10-12 14:29:41,0,0,0,0,0,0,0,0
3087,1426413,55891,2021-10-12 14:30:41,0,0,0,0,0,0,0,0
3088,1426457,55891,2021-10-12 14:31:41,0,0,0,0,0,0,0,0
3089,1426501,55891,2021-10-12 14:32:41,0,0,0,0,0,0,0,0
3090,1426545,55891,2021-10-12 14:33:41,0,0,0,0,0,0,0,0
3091,1426589,55891,2021-10-12 14:34:41,0,0,0,0,0,0,0,0
3092,1426633,55891,2021-10-12 14:35:41,0,0,0,0,0,0,0,0
3093,1426677,55891,2021-10-12 14:36:41,0,0,0,0,0,0,0,0
3094,1426721,55891,2021-10-12 14:37:41,0,0,0,0,0,0,0,0
3095,1426765,55891,2021-10-12 14:38:41,0,0,0,0,0,0,0,0
3096,1426809,55891,2021-10-12 14:39:41,0,0,0,0,0,0,0,0
3097,1426853,55891,2021-10-12 14:40:41,0,0,0,0,0,0,0,0
3098,1426897,55891,2021-10-12 14:41:41,0,0,0,0,0,0,0,0
3099,1426941,55891,2021-10-12 14:42:41,0,0,0,0,0,0,0,0
3100,1426985,55891,2021-10-12 14:43:41,0,0,0,0,0,0,0,0
3101,1427029,55891,2021-10-12 14:44:41,0,0,0,0,0,0,0,0
3102,1427073,55891,2021-10-12 14:45:41,0,0,0,0,0,0,0,0
3103,1427117,55891,2021-10-12 14:46:41,0,0,0,0,0,0,0,0
3104,1427161,55891,2021-10-12 14:47:41,0,0,0,0,0,0,0,0
3105,1427205,55891,2021-10-12 14:48:41,0,0,0,0,0,0,0,0
3106,1427249,55891,2021-10-12 14:49:41,0,0,0,0,0,0,0,0
3107,1427293,55891,2021-10-12 14:50:41,0,0,0,0,0,0,0,0
3108,1427337,55891,2021-10-12 14:51:41,0,0,0,0,0,0,0,0
3109,1427381,55891,2021-10-12 14:52:41,0,0,0,0,0,0,0,0
3110,1427425,55891,2021-10-12 14:53:41,0,0,0,0,0,0,0,0
3111,1427469,55891,2021-10-12 14:54:41,0,0,0,0,0,0,0,0
3112,1427513,55891,2021-10-12 14:55:41,0,0,0,0,0,0,0,0
3113,1427557,55891,2021-10-12 14:56:41,0,0,0,0,0,0,0,0
3114,1427601,55891,2021-10-12 14:57:41,0,0,0,0,0,0,0,0
3115,1427645,55891,2021-10-12 14:58:41,0,0,0,0,0,0,0,0
3116,1427689,55891,2021-10-12 14:59:41,0,0,0,0,0,0,0,0
3117,1427733,55891,2021-10-12 15:00:41,0,0,0,0,0,0,0,0
3118,1427777,55891,2021-10-12 15:01:41,0,0,0,0,0,0,0,0
3119,1427821,55891,2021-10-12 15:02:41,0,0,0,0,0,0,0,0
3120,1427865,55891,2021-10-12 15:03:41,0,0,0,0,0,0,0,0
3121,1427909,55891,2021-10-12 15:04:41,0,0,0,0,0,0,0,0
3122,1427953,55891,2021-10-12 15:05:41,0,0,0,0,0,0,0,0
3123,1427997,55891,2021-10-12 15:06:41,0,0,0,0,0,0,0,0
3124,1428041,55891,2021-10-12 15:07:41,0,0,0,0,0,0,0,0
3125,1428085,55891,2021-10-12 15:08:41,0,0,0,0,0,0,0,0
3126,1428129,55891,2021-10-12 15:09:41,0,0,0,0,0,0,0,0
3127,1428173,55891,2021-10-12 15:10:41,0,0,0,0,0,0,0,0
3128,1428217,55891,2021-10-12 15:11:41,0,0,0,0,0,0,0,0
3129,1428261,55891,2021-10-12 15:12:41,0,0,0,0,0,0,0,0
3130,1428305,55891,2021-10-12 15:13:41,0,0,0,0,0,0,0,0
3131,1428349,55891,2021-10-12 15:14:41,417,25,3413,204,0,0,0,0
3132,1428393,55891,2021-10-12 15:15:41,0,0,0,0,0,0,0,0
3133,1428437,55891,2021-10-12 15:16:41,0,0,82,4,0,0,0,0
3134,1428481,55891,2021-10-12 15:17:41,0,0,0,0,0,0,0,0
3135,1428525,55891,2021-10-12 15:18:41,0,0,0,0,0,0,0,0
3136,1428569,55891,2021-10-12 15:19:41,0,0,0,0,0,0,0,0
3137,1428613,55891,2021-10-12 15:20:41,0,0,0,0,0,0,0,0
