id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7
1660965,55891,2021-10-16T08:25:41.000Z,0,0,0,0,0,0,0,0
1661009,55891,2021-10-16T08:26:41.000Z,0,0,0,0,0,0,0,0
1661053,55891,2021-10-16T08:27:41.000Z,0,0,0,0,0,0,0,0
1661097,55891,2021-10-16T08:28:41.000Z,0,0,0,0,0,0,0,0
1661141,55891,2021-10-16T08:29:41.000Z,0,0,0,0,0,0,0,0
1661185,55891,2021-10-16T08:30:41.000Z,0,0,0,0,0,0,0,0
1661229,55891,2021-10-16T08:31:41.000Z,0,0,0,0,0,0,0,0
1661273,55891,2021-10-16T08:32:41.000Z,0,0,0,0,0,0,0,0
1661317,55891,2021-10-16T08:33:41.000Z,0,0,0,0,0,0,0,0
1661361,55891,2021-10-16T08:34:41.000Z,0,0,0,0,0,0,0,0
1661405,55891,2021-10-16T08:35:41.000Z,0,0,0,0,0,0,0,0
1661449,55891,2021-10-16T08:36:41.000Z,0,0,0,0,0,0,0,0
1661493,55891,2021-10-16T08:37:41.000Z,0,0,0,0,0,0,0,0
1661537,55891,2021-10-16T08:38:41.000Z,0,0,0,0,0,0,0,0
1661581,55891,2021-10-16T08:39:41.000Z,0,0,0,0,0,0,0,0
1661625,55891,2021-10-16T08:40:41.000Z,0,0,0,0,0,0,0,0
1661669,55891,2021-10-16T08:41:41.000Z,0,0,0,0,0,0,0,0
1661713,55891,2021-10-16T08:42:41.000Z,0,0,0,0,0,0,0,0
1661757,55891,2021-10-16T08:43:41.000Z,0,0,0,0,0,0,0,0
1661801,55891,2021-10-16T08:44:41.000Z,0,0,0,0,0,0,0,0
1661845,55891,2021-10-16T08:45:41.000Z,0,0,0,0,0,0,0,0
1661889,55891,2021-10-16T08:46:41.000Z,0,0,0,0,0,0,0,0
1661933,55891,2021-10-16T08:47:41.000Z,0,0,0,0,0,0,0,0
1661977,55891,2021-10-16T08:48:41.000Z,0,0,0,0,0,0,0,0
1662021,55891,2021-10-16T08:49:41.000Z,0,0,0,0,0,0,0,0
1662065,55891,2021-10-16T08:50:41.000Z,0,0,0,0,0,0,0,0
1662109,55891,2021-10-16T08:51:41.000Z,0,0,0,0,0,0,0,0
1662153,55891,2021-10-16T08:52:41.000Z,0,0,0,0,0,0,0,0
1662197,55891,2021-10-16T08:53:41.000Z,0,0,0,0,0,0,0,0
1662241,55891,2021-10-16T08:54:41.000Z,0,0,0,0,0,0,0,0
1662285,55891,2021-10-16T08:55:41.000Z,0,0,0,0,0,0,0,0
1662329,55891,2021-10-16T08:56:41.000Z,0,0,0,0,0,0,0,0
1662373,55891,2021-10-16T08:57:41.000Z,0,0,0,0,0,0,0,0
1662417,55891,2021-10-16T08:58:41.000Z,0,0,0,0,0,0,0,0
1662461,55891,2021-10-16T08:59:41.000Z,0,0,0,0,0,0,0,0
1662505,55891,2021-10-16T09:00:41.000Z,0,0,0,0,0,0,0,0
1662549,55891,2021-10-16T09:01:41.000Z,0,0,0,0,0,0,0,0
1662593,55891,2021-10-16T09:02:41.000Z,0,0,0,0,0,0,0,0
1662637,55891,2021-10-16T09:03:41.000Z,0,0,0,0,0,0,0,0
1662681,55891,2021-10-16T09:04:41.000Z,0,0,0,0,0,0,0,0
1662725,55891,2021-10-16T09:05:41.000Z,0,0,0,0,0,0,0,0
1662769,55891,2021-10-16T09:06:41.000Z,0,0,0,0,0,0,0,0
1662813,55891,2021-10-16T09:07:41.000Z,0,0,0,0,0,0,0,0
1662857,55891,2021-10-16T09:08:41.000Z,0,0,0,0,0,0,0,0
