,id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7,chan_8,chan_9
2872,3716703,89776,2021-12-12 11:53:03,0,0,0,0,175,10,0,0,0,0
2873,3716731,89776,2021-12-12 11:54:03,0,0,0,0,0,0,0,0,0,0
2874,3716759,89776,2021-12-12 11:55:03,0,0,0,0,0,0,0,0,0,0
2875,3716787,89776,2021-12-12 11:56:03,0,0,0,0,0,0,0,0,0,0
2876,3716815,89776,2021-12-12 11:57:03,0,0,0,0,0,0,0,0,0,0
2877,3716843,89776,2021-12-12 11:58:03,0,0,0,0,0,0,0,0,0,0
2878,3716871,89776,2021-12-12 11:59:03,0,0,0,0,0,0,0,0,0,0
2879,3716899,89776,2021-12-12 12:00:03,0,0,0,0,0,0,0,0,0,0
2880,3716927,89776,2021-12-12 12:01:03,0,0,0,0,0,0,0,0,0,0
2881,3716955,89776,2021-12-12 12:02:03,0,0,0,0,0,0,0,0,0,0
2882,3716983,89776,2021-12-12 12:03:03,0,0,0,0,0,0,0,0,0,0
2883,3717011,89776,2021-12-12 12:04:03,0,0,0,0,0,0,0,0,0,0
2884,3717039,89776,2021-12-12 12:05:03,0,0,0,0,0,0,0,0,0,0
2885,3717067,89776,2021-12-12 12:06:03,0,0,0,0,0,0,0,0,0,0
2886,3717095,89776,2021-12-12 12:07:03,0,0,0,0,0,0,0,0,0,0
2887,3717123,89776,2021-12-12 12:08:03,0,0,0,0,0,0,0,0,0,0
2888,3717151,89776,2021-12-12 12:09:03,0,0,0,0,0,0,0,0,0,0
2889,3717179,89776,2021-12-12 12:10:03,0,0,0,0,0,0,0,0,0,0
2890,3717207,89776,2021-12-12 12:11:03,0,0,0,0,0,0,0,0,0,0
2891,3717235,89776,2021-12-12 12:12:03,0,0,0,0,0,0,0,0,0,0
2892,3717263,89776,2021-12-12 12:13:03,0,0,0,0,0,0,0,0,0,0
2893,3717291,89776,2021-12-12 12:14:03,0,0,0,0,0,0,0,0,0,0
2894,3717319,89776,2021-12-12 12:15:03,0,0,0,0,0,0,0,0,0,0
2895,3717347,89776,2021-12-12 12:16:03,0,0,0,0,0,0,0,0,0,0
2896,3717375,89776,2021-12-12 12:17:03,0,0,0,0,0,0,0,0,0,0
2897,3717403,89776,2021-12-12 12:18:03,0,0,0,0,0,0,0,0,0,0
2898,3717431,89776,2021-12-12 12:19:03,0,0,0,0,0,0,0,0,0,0
2899,3717459,89776,2021-12-12 12:20:03,0,0,0,0,0,0,0,0,0,0
2900,3717487,89776,2021-12-12 12:21:03,0,0,0,0,0,0,0,0,0,0
2901,3717515,89776,2021-12-12 12:22:03,0,0,0,0,0,0,0,0,0,0
2902,3717543,89776,2021-12-12 12:23:03,0,0,0,0,0,0,0,0,0,0
2903,3717571,89776,2021-12-12 12:24:03,0,0,0,0,0,0,0,0,0,0
2904,3717599,89776,2021-12-12 12:25:03,0,0,0,0,0,0,0,0,0,0
2905,3717627,89776,2021-12-12 12:26:03,0,0,0,0,128,7,0,0,0,0
2906,3717655,89776,2021-12-12 12:27:03,0,0,0,0,0,0,0,0,0,0
2907,3717683,89776,2021-12-12 12:28:03,0,0,0,0,0,0,0,0,0,0
2908,3717711,89776,2021-12-12 12:29:03,0,0,0,0,0,0,0,0,0,0
2909,3717739,89776,2021-12-12 12:30:03,0,0,0,0,0,0,0,0,0,0
2910,3717767,89776,2021-12-12 12:31:03,0,0,0,0,0,0,0,0,0,0
2911,3717795,89776,2021-12-12 12:32:03,0,0,0,0,0,0,0,0,0,0
2912,3717823,89776,2021-12-12 12:33:03,0,0,0,0,0,0,0,0,0,0
2913,3717851,89776,2021-12-12 12:34:03,0,0,0,0,0,0,0,0,0,0
2914,3717879,89776,2021-12-12 12:35:03,0,0,0,0,0,0,0,0,0,0
2915,3717907,89776,2021-12-12 12:36:03,0,0,0,0,0,0,0,0,0,0
2916,3717935,89776,2021-12-12 12:37:03,0,0,0,0,0,0,0,0,0,0
2917,3717963,89776,2021-12-12 12:38:03,0,0,0,0,0,0,0,0,0,0
2918,3717991,89776,2021-12-12 12:39:03,0,0,0,0,0,0,0,0,0,0
2919,3718019,89776,2021-12-12 12:40:03,0,0,0,0,0,0,0,0,0,0
2920,3718047,89776,2021-12-12 12:41:03,0,0,0,0,0,0,0,0,0,0
2921,3718075,89776,2021-12-12 12:42:03,0,0,0,0,0,0,0,0,0,0
2922,3718103,89776,2021-12-12 12:43:03,0,0,0,0,0,0,0,0,0,0
2923,3718131,89776,2021-12-12 12:44:03,0,0,0,0,0,0,0,0,0,0
2924,3718159,89776,2021-12-12 12:45:03,0,0,0,0,0,0,0,0,0,0
2925,3718187,89776,2021-12-12 12:46:03,0,0,0,0,0,0,0,0,0,0
2926,3718215,89776,2021-12-12 12:47:03,0,0,0,0,0,0,0,0,0,0
2927,3718243,89776,2021-12-12 12:48:03,0,0,0,0,0,0,0,0,0,0
2928,3718271,89776,2021-12-12 12:49:03,0,0,0,0,0,0,0,0,0,0
2929,3718299,89776,2021-12-12 12:50:03,0,0,0,0,115,6,0,0,0,0
2930,3718327,89776,2021-12-12 12:51:03,0,0,0,0,95,5,0,0,0,0
2931,3718355,89776,2021-12-12 12:52:03,0,0,0,0,0,0,0,0,0,0
2932,3718383,89776,2021-12-12 12:53:03,0,0,0,0,0,0,0,0,0,0
2933,3718411,89776,2021-12-12 12:54:03,0,0,0,0,0,0,0,0,0,0
2934,3718439,89776,2021-12-12 12:55:03,0,0,0,0,0,0,0,0,0,0
2935,3718467,89776,2021-12-12 12:56:03,0,0,0,0,0,0,0,0,0,0
2936,3718495,89776,2021-12-12 12:57:03,0,0,0,0,0,0,0,0,0,0
2937,3718523,89776,2021-12-12 12:58:03,0,0,0,0,0,0,0,0,0,0
2938,3718551,89776,2021-12-12 12:59:03,0,0,0,0,0,0,0,0,0,0
2939,3718579,89776,2021-12-12 13:00:03,0,0,0,0,0,0,0,0,0,0
2940,3718607,89776,2021-12-12 13:01:03,0,0,0,0,0,0,0,0,0,0
2941,3718635,89776,2021-12-12 13:02:03,0,0,0,0,0,0,0,0,0,0
2942,3718663,89776,2021-12-12 13:03:03,0,0,0,0,0,0,0,0,0,0
2943,3718691,89776,2021-12-12 13:04:03,0,0,0,0,0,0,0,0,0,0
2944,3718719,89776,2021-12-12 13:05:03,0,0,0,0,0,0,0,0,0,0
2945,3718747,89776,2021-12-12 13:06:03,0,0,0,0,0,0,0,0,0,0
2946,3718775,89776,2021-12-12 13:07:03,0,0,0,0,0,0,0,0,0,0
2947,3718803,89776,2021-12-12 13:08:03,0,0,0,0,0,0,0,0,0,0
2948,3718831,89776,2021-12-12 13:09:03,0,0,0,0,0,0,0,0,0,0
2949,3718859,89776,2021-12-12 13:10:03,0,0,0,0,0,0,0,0,0,0
2950,3718887,89776,2021-12-12 13:11:03,0,0,0,0,0,0,0,0,0,0
2951,3718915,89776,2021-12-12 13:12:03,0,0,0,0,0,0,0,0,0,0
2952,3718943,89776,2021-12-12 13:13:03,0,0,0,0,0,0,0,0,0,0
2953,3718971,89776,2021-12-12 13:14:03,0,0,0,0,0,0,0,0,0,0
2954,3718999,89776,2021-12-12 13:15:03,0,0,0,0,0,0,0,0,0,0
2955,3719027,89776,2021-12-12 13:16:03,0,0,0,0,0,0,0,0,0,0
2956,3719055,89776,2021-12-12 13:17:03,0,0,0,0,0,0,0,0,0,0
2957,3719083,89776,2021-12-12 13:18:03,0,0,0,0,0,0,0,0,0,0
2958,3719111,89776,2021-12-12 13:19:03,0,0,0,0,0,0,0,0,0,0
2959,3719139,89776,2021-12-12 13:20:03,0,0,0,0,0,0,0,0,0,0
2960,3719167,89776,2021-12-12 13:21:03,0,0,0,0,0,0,0,0,0,0
2961,3719195,89776,2021-12-12 13:22:03,0,0,0,0,0,0,0,0,0,0
2962,3719223,89776,2021-12-12 13:23:03,0,0,0,0,0,0,0,0,0,0
2963,3719251,89776,2021-12-12 13:24:03,0,0,0,0,0,0,0,0,0,0
2964,3719279,89776,2021-12-12 13:25:03,0,0,0,0,182,10,0,0,0,0
2965,3719307,89776,2021-12-12 13:26:03,0,0,0,0,0,0,0,0,0,0
2966,3719335,89776,2021-12-12 13:27:03,0,0,0,0,0,0,0,0,0,0
2967,3719363,89776,2021-12-12 13:28:03,0,0,0,0,0,0,0,0,0,0
2968,3719391,89776,2021-12-12 13:29:03,0,0,0,0,0,0,0,0,0,0
2969,3719419,89776,2021-12-12 13:30:03,0,0,0,0,0,0,0,0,0,0
2970,3719447,89776,2021-12-12 13:31:03,0,0,0,0,0,0,0,0,0,0
2971,3719475,89776,2021-12-12 13:32:03,0,0,0,0,0,0,0,0,0,0
2972,3719503,89776,2021-12-12 13:33:03,0,0,0,0,0,0,0,0,0,0
2973,3719531,89776,2021-12-12 13:34:03,0,0,0,0,0,0,0,0,0,0
2974,3719559,89776,2021-12-12 13:35:04,0,0,0,0,0,0,0,0,0,0
2975,3719587,89776,2021-12-12 13:36:03,0,0,0,0,0,0,0,0,0,0
2976,3719615,89776,2021-12-12 13:37:03,0,0,0,0,0,0,0,0,0,0
2977,3719643,89776,2021-12-12 13:38:03,0,0,0,0,0,0,0,0,0,0
2978,3719671,89776,2021-12-12 13:39:04,0,0,0,0,0,0,0,0,0,0
2979,3719699,89776,2021-12-12 13:40:04,0,0,0,0,0,0,0,0,0,0
2980,3719727,89776,2021-12-12 13:41:04,0,0,0,0,0,0,0,0,0,0
2981,3719755,89776,2021-12-12 13:42:03,0,0,0,0,0,0,0,0,0,0
2982,3719783,89776,2021-12-12 13:43:04,0,0,0,0,0,0,0,0,0,0
2983,3719811,89776,2021-12-12 13:44:03,0,0,0,0,0,0,0,0,0,0
2984,3719839,89776,2021-12-12 13:45:03,0,0,0,0,0,0,0,0,0,0
2985,3719867,89776,2021-12-12 13:46:04,0,0,0,0,0,0,0,0,0,0
2986,3719895,89776,2021-12-12 13:47:04,0,0,0,0,0,0,0,0,0,0
2987,3719923,89776,2021-12-12 13:48:04,0,0,0,0,0,0,0,0,0,0
2988,3719951,89776,2021-12-12 13:49:04,0,0,0,0,0,0,0,0,0,0
2989,3719979,89776,2021-12-12 13:50:04,0,0,0,0,0,0,0,0,0,0
2990,3720007,89776,2021-12-12 13:51:04,0,0,0,0,0,0,0,0,0,0
2991,3720035,89776,2021-12-12 13:52:04,0,0,0,0,0,0,0,0,0,0
2992,3720063,89776,2021-12-12 13:53:04,0,0,0,0,0,0,0,0,0,0
2993,3720091,89776,2021-12-12 13:54:04,0,0,0,0,215,12,0,0,0,0
2994,3720119,89776,2021-12-12 13:55:04,0,0,0,0,0,0,0,0,0,0
2995,3720147,89776,2021-12-12 13:56:04,0,0,0,0,0,0,0,0,0,0
2996,3720175,89776,2021-12-12 13:57:04,0,0,0,0,0,0,0,0,0,0
2997,3720203,89776,2021-12-12 13:58:04,0,0,0,0,0,0,0,0,0,0
2998,3720231,89776,2021-12-12 13:59:04,0,0,0,0,0,0,0,0,0,0
2999,3720259,89776,2021-12-12 14:00:04,0,0,0,0,0,0,0,0,0,0
3000,3720287,89776,2021-12-12 14:01:04,0,0,0,0,0,0,0,0,0,0
3001,3720315,89776,2021-12-12 14:02:04,0,0,0,0,0,0,0,0,0,0
3002,3720343,89776,2021-12-12 14:03:04,0,0,0,0,0,0,0,0,0,0
3003,3720371,89776,2021-12-12 14:04:04,0,0,0,0,0,0,0,0,0,0
3004,3720399,89776,2021-12-12 14:05:04,0,0,0,0,0,0,0,0,0,0
3005,3720427,89776,2021-12-12 14:06:04,0,0,0,0,0,0,0,0,0,0
3006,3720455,89776,2021-12-12 14:07:04,0,0,0,0,0,0,0,0,0,0
3007,3720483,89776,2021-12-12 14:08:04,0,0,0,0,0,0,0,0,0,0
3008,3720511,89776,2021-12-12 14:09:04,0,0,0,0,0,0,0,0,0,0
3009,3720539,89776,2021-12-12 14:10:04,0,0,0,0,0,0,0,0,0,0
3010,3720567,89776,2021-12-12 14:11:04,0,0,0,0,0,0,0,0,0,0
3011,3720595,89776,2021-12-12 14:12:04,0,0,0,0,0,0,0,0,0,0
3012,3720623,89776,2021-12-12 14:13:04,0,0,0,0,0,0,0,0,0,0
3013,3720651,89776,2021-12-12 14:14:04,0,0,0,0,0,0,0,0,0,0
3014,3720679,89776,2021-12-12 14:15:04,0,0,0,0,0,0,0,0,0,0
3015,3720707,89776,2021-12-12 14:16:04,0,0,0,0,0,0,0,0,0,0
3016,3720735,89776,2021-12-12 14:17:04,0,0,0,0,0,0,0,0,0,0
3017,3720763,89776,2021-12-12 14:18:04,0,0,0,0,0,0,0,0,0,0
3018,3720791,89776,2021-12-12 14:19:04,0,0,0,0,0,0,0,0,0,0
3019,3720819,89776,2021-12-12 14:20:04,0,0,0,0,0,0,0,0,0,0
3020,3720847,89776,2021-12-12 14:21:04,0,0,0,0,0,0,0,0,0,0
3021,3720875,89776,2021-12-12 14:22:04,0,0,0,0,0,0,0,0,0,0
3022,3720903,89776,2021-12-12 14:23:04,0,0,0,0,0,0,0,0,0,0
3023,3720931,89776,2021-12-12 14:24:04,0,0,0,0,0,0,0,0,0,0
3024,3720959,89776,2021-12-12 14:25:04,0,0,0,0,0,0,0,0,0,0
3025,3720987,89776,2021-12-12 14:26:04,0,0,0,0,0,0,0,0,0,0
3026,3721015,89776,2021-12-12 14:27:04,0,0,0,0,0,0,0,0,0,0
3027,3721043,89776,2021-12-12 14:28:04,0,0,0,0,0,0,0,0,0,0
3028,3721071,89776,2021-12-12 14:29:04,0,0,0,0,0,0,0,0,0,0
3029,3721099,89776,2021-12-12 14:30:04,0,0,0,0,0,0,0,0,0,0
3030,3721127,89776,2021-12-12 14:31:04,0,0,0,0,0,0,0,0,0,0
3031,3721155,89776,2021-12-12 14:32:04,0,0,0,0,0,0,0,0,0,0
3032,3721183,89776,2021-12-12 14:33:04,0,0,0,0,0,0,0,0,0,0
3033,3721211,89776,2021-12-12 14:34:04,0,0,0,0,0,0,0,0,0,0
3034,3721239,89776,2021-12-12 14:35:04,0,0,0,0,0,0,0,0,0,0
3035,3721267,89776,2021-12-12 14:36:04,0,0,0,0,0,0,0,0,0,0
3036,3721295,89776,2021-12-12 14:37:04,0,0,0,0,0,0,0,0,0,0
3037,3721323,89776,2021-12-12 14:38:04,0,0,0,0,0,0,0,0,0,0
3038,3721351,89776,2021-12-12 14:39:04,0,0,0,0,0,0,0,0,0,0
3039,3721379,89776,2021-12-12 14:40:04,0,0,0,0,0,0,0,0,0,0
3040,3721407,89776,2021-12-12 14:41:04,0,0,0,0,0,0,0,0,0,0
3041,3721435,89776,2021-12-12 14:42:04,0,0,0,0,0,0,0,0,0,0
3042,3721463,89776,2021-12-12 14:43:04,0,0,0,0,0,0,0,0,0,0
3043,3721491,89776,2021-12-12 14:44:04,0,0,0,0,0,0,0,0,0,0
3044,3721519,89776,2021-12-12 14:45:04,0,0,0,0,0,0,0,0,0,0
3045,3721547,89776,2021-12-12 14:46:04,0,0,0,0,0,0,0,0,0,0
3046,3721575,89776,2021-12-12 14:47:04,0,0,0,0,0,0,0,0,0,0
3047,3721603,89776,2021-12-12 14:48:04,0,0,0,0,215,12,0,0,0,0
3048,3721631,89776,2021-12-12 14:49:04,0,0,0,0,0,0,0,0,0,0
3049,3721659,89776,2021-12-12 14:50:04,0,0,0,0,0,0,0,0,0,0
3050,3721687,89776,2021-12-12 14:51:04,0,0,0,0,0,0,0,0,0,0
3051,3721715,89776,2021-12-12 14:52:04,0,0,0,0,0,0,0,0,0,0
3052,3721743,89776,2021-12-12 14:53:04,0,0,0,0,0,0,0,0,0,0
3053,3721771,89776,2021-12-12 14:54:04,0,0,0,0,0,0,0,0,0,0
3054,3721799,89776,2021-12-12 14:55:04,0,0,0,0,0,0,0,0,0,0
3055,3721827,89776,2021-12-12 14:56:04,0,0,0,0,0,0,0,0,0,0
3056,3721855,89776,2021-12-12 14:57:04,0,0,0,0,0,0,0,0,0,0
3057,3721883,89776,2021-12-12 14:58:04,0,0,0,0,0,0,0,0,0,0
3058,3721911,89776,2021-12-12 14:59:04,0,0,0,0,0,0,0,0,0,0
3059,3721939,89776,2021-12-12 15:00:04,0,0,0,0,0,0,0,0,0,0
3060,3721967,89776,2021-12-12 15:01:04,0,0,0,0,0,0,0,0,0,0
3061,3721995,89776,2021-12-12 15:02:04,0,0,0,0,0,0,0,0,0,0
3062,3722023,89776,2021-12-12 15:03:04,0,0,0,0,0,0,0,0,0,0
3063,3722051,89776,2021-12-12 15:04:04,0,0,0,0,0,0,0,0,0,0
3064,3722079,89776,2021-12-12 15:05:04,0,0,0,0,0,0,0,0,0,0
3065,3722107,89776,2021-12-12 15:06:04,0,0,0,0,0,0,0,0,0,0
3066,3722135,89776,2021-12-12 15:07:04,0,0,0,0,0,0,0,0,0,0
3067,3722163,89776,2021-12-12 15:08:04,0,0,0,0,0,0,0,0,0,0
3068,3722191,89776,2021-12-12 15:09:04,0,0,0,0,0,0,0,0,0,0
3069,3722219,89776,2021-12-12 15:10:04,0,0,0,0,0,0,0,0,0,0
3070,3722247,89776,2021-12-12 15:11:04,0,0,0,0,0,0,0,0,0,0
3071,3722275,89776,2021-12-12 15:12:04,0,0,0,0,0,0,0,0,0,0
3072,3722303,89776,2021-12-12 15:13:04,0,0,0,0,0,0,0,0,0,0
3073,3722331,89776,2021-12-12 15:14:04,0,0,0,0,0,0,0,0,0,0
3074,3722359,89776,2021-12-12 15:15:04,0,0,0,0,0,0,0,0,0,0
3075,3722387,89776,2021-12-12 15:16:04,0,0,0,0,0,0,0,0,0,0
3076,3722415,89776,2021-12-12 15:17:04,0,0,0,0,0,0,0,0,0,0
3077,3722443,89776,2021-12-12 15:18:04,0,0,0,0,0,0,0,0,0,0
3078,3722471,89776,2021-12-12 15:19:04,0,0,0,0,0,0,0,0,0,0
3079,3722499,89776,2021-12-12 15:20:04,0,0,0,0,0,0,0,0,0,0
3080,3722527,89776,2021-12-12 15:21:04,0,0,0,0,0,0,0,0,0,0
3081,3722555,89776,2021-12-12 15:22:04,0,0,0,0,0,0,0,0,0,0
3082,3722583,89776,2021-12-12 15:23:04,0,0,0,0,0,0,0,0,0,0
3083,3722611,89776,2021-12-12 15:24:04,0,0,0,0,177,10,0,0,0,0
3084,3722639,89776,2021-12-12 15:25:04,0,0,0,0,0,0,0,0,0,0
3085,3722667,89776,2021-12-12 15:26:04,0,0,0,0,0,0,0,0,0,0
3086,3722695,89776,2021-12-12 15:27:04,0,0,0,0,0,0,0,0,0,0
3087,3722723,89776,2021-12-12 15:28:04,0,0,0,0,0,0,0,0,0,0
3088,3722751,89776,2021-12-12 15:29:04,0,0,0,0,0,0,0,0,0,0
3089,3722779,89776,2021-12-12 15:30:04,0,0,0,0,0,0,0,0,0,0
3090,3722807,89776,2021-12-12 15:31:04,0,0,0,0,0,0,0,0,0,0
3091,3722835,89776,2021-12-12 15:32:04,0,0,0,0,0,0,0,0,0,0
3092,3722863,89776,2021-12-12 15:33:04,0,0,0,0,0,0,0,0,0,0
3093,3722891,89776,2021-12-12 15:34:04,0,0,0,0,0,0,0,0,0,0
3094,3722919,89776,2021-12-12 15:35:04,0,0,0,0,0,0,0,0,0,0
3095,3722947,89776,2021-12-12 15:36:04,0,0,0,0,0,0,0,0,0,0
3096,3722975,89776,2021-12-12 15:37:04,0,0,0,0,0,0,0,0,0,0
3097,3723003,89776,2021-12-12 15:38:04,0,0,0,0,0,0,0,0,0,0
3098,3723031,89776,2021-12-12 15:39:04,0,0,0,0,0,0,0,0,0,0
3099,3723059,89776,2021-12-12 15:40:04,0,0,0,0,0,0,0,0,0,0
3100,3723087,89776,2021-12-12 15:41:04,0,0,0,0,0,0,0,0,0,0
3101,3723115,89776,2021-12-12 15:42:04,0,0,0,0,0,0,0,0,0,0
3102,3723143,89776,2021-12-12 15:43:04,0,0,0,0,0,0,0,0,0,0
3103,3723171,89776,2021-12-12 15:44:04,0,0,0,0,0,0,0,0,0,0
3104,3723199,89776,2021-12-12 15:45:04,0,0,0,0,0,0,0,0,0,0
3105,3723227,89776,2021-12-12 15:46:04,0,0,0,0,0,0,0,0,0,0
3106,3723255,89776,2021-12-12 15:47:04,0,0,0,0,0,0,0,0,0,0
3107,3723283,89776,2021-12-12 15:48:04,0,0,0,0,0,0,0,0,0,0
3108,3723311,89776,2021-12-12 15:49:04,0,0,0,0,0,0,0,0,0,0
3109,3723339,89776,2021-12-12 15:50:04,0,0,0,0,0,0,0,0,0,0
3110,3723367,89776,2021-12-12 15:51:04,0,0,0,0,0,0,0,0,0,0
3111,3723395,89776,2021-12-12 15:52:04,0,0,0,0,0,0,0,0,0,0
3112,3723423,89776,2021-12-12 15:53:04,0,0,0,0,0,0,0,0,0,0
3113,3723451,89776,2021-12-12 15:54:04,0,0,0,0,0,0,0,0,0,0
3114,3723479,89776,2021-12-12 15:55:04,0,0,0,0,0,0,0,0,0,0
3115,3723507,89776,2021-12-12 15:56:04,0,0,0,0,0,0,0,0,0,0
3116,3723535,89776,2021-12-12 15:57:04,0,0,0,0,0,0,0,0,0,0
3117,3723563,89776,2021-12-12 15:58:04,0,0,0,0,0,0,0,0,0,0
3118,3723591,89776,2021-12-12 15:59:04,0,0,0,0,0,0,0,0,0,0
3119,3723619,89776,2021-12-12 16:00:04,0,0,0,0,0,0,0,0,0,0
3120,3723647,89776,2021-12-12 16:01:04,0,0,0,0,0,0,0,0,0,0
3121,3723675,89776,2021-12-12 16:02:04,0,0,0,0,0,0,0,0,0,0
3122,3723703,89776,2021-12-12 16:03:04,0,0,0,0,0,0,0,0,0,0
3123,3723731,89776,2021-12-12 16:04:04,0,0,0,0,0,0,0,0,0,0
3124,3723759,89776,2021-12-12 16:05:04,0,0,0,0,0,0,0,0,0,0
3125,3723787,89776,2021-12-12 16:06:04,0,0,0,0,217,13,0,0,0,0
3126,3723815,89776,2021-12-12 16:07:04,0,0,0,0,0,0,0,0,0,0
3127,3723843,89776,2021-12-12 16:08:04,0,0,0,0,0,0,0,0,0,0
3128,3723871,89776,2021-12-12 16:09:04,0,0,0,0,0,0,0,0,0,0
3129,3723899,89776,2021-12-12 16:10:04,0,0,0,0,0,0,0,0,0,0
3130,3723927,89776,2021-12-12 16:11:04,0,0,0,0,0,0,0,0,0,0
3131,3723955,89776,2021-12-12 16:12:04,0,0,0,0,0,0,0,0,0,0
3132,3723983,89776,2021-12-12 16:13:04,0,0,0,0,0,0,0,0,0,0
3133,3724011,89776,2021-12-12 16:14:04,0,0,0,0,0,0,0,0,0,0
3134,3724039,89776,2021-12-12 16:15:04,0,0,0,0,0,0,0,0,0,0
3135,3724067,89776,2021-12-12 16:16:04,0,0,0,0,0,0,0,0,0,0
3136,3724095,89776,2021-12-12 16:17:04,0,0,0,0,0,0,0,0,0,0
3137,3724123,89776,2021-12-12 16:18:04,0,0,0,0,0,0,0,0,0,0
3138,3724151,89776,2021-12-12 16:19:04,0,0,0,0,0,0,0,0,0,0
3139,3724179,89776,2021-12-12 16:20:04,0,0,0,0,0,0,0,0,0,0
3140,3724205,89776,2021-12-12 16:21:04,0,0,0,0,0,0,0,0,0,0
3141,3724233,89776,2021-12-12 16:22:04,0,0,0,0,0,0,0,0,0,0
3142,3724261,89776,2021-12-12 16:23:04,0,0,0,0,0,0,0,0,0,0
3143,3724289,89776,2021-12-12 16:24:04,0,0,0,0,0,0,0,0,0,0
3144,3724317,89776,2021-12-12 16:25:04,0,0,0,0,0,0,0,0,0,0
3145,3724345,89776,2021-12-12 16:26:04,0,0,0,0,0,0,0,0,0,0
3146,3724373,89776,2021-12-12 16:27:04,0,0,0,0,0,0,0,0,0,0
3147,3724401,89776,2021-12-12 16:28:04,0,0,0,0,0,0,0,0,0,0
3148,3724429,89776,2021-12-12 16:29:04,0,0,0,0,0,0,0,0,0,0
3149,3724457,89776,2021-12-12 16:30:04,0,0,0,0,0,0,0,0,0,0
3150,3724485,89776,2021-12-12 16:31:04,0,0,0,0,0,0,0,0,0,0
3151,3724513,89776,2021-12-12 16:32:04,0,0,0,0,0,0,0,0,0,0
3152,3724541,89776,2021-12-12 16:33:04,0,0,0,0,0,0,0,0,0,0
3153,3724569,89776,2021-12-12 16:34:04,0,0,0,0,0,0,0,0,0,0
3154,3724597,89776,2021-12-12 16:35:04,0,0,0,0,0,0,0,0,0,0
3155,3724625,89776,2021-12-12 16:36:04,0,0,0,0,0,0,0,0,0,0
3156,3724653,89776,2021-12-12 16:37:04,0,0,0,0,0,0,0,0,0,0
3157,3724681,89776,2021-12-12 16:38:04,0,0,0,0,0,0,0,0,0,0
3158,3724709,89776,2021-12-12 16:39:04,0,0,0,0,0,0,0,0,0,0
3159,3724737,89776,2021-12-12 16:40:04,0,0,0,0,0,0,0,0,0,0
3160,3724765,89776,2021-12-12 16:41:04,0,0,0,0,0,0,0,0,0,0
3161,3724793,89776,2021-12-12 16:42:04,0,0,0,0,0,0,0,0,0,0
3162,3724821,89776,2021-12-12 16:43:04,0,0,0,0,0,0,0,0,0,0
3163,3724849,89776,2021-12-12 16:44:04,0,0,0,0,175,10,0,0,0,0
3164,3724877,89776,2021-12-12 16:45:04,0,0,0,0,0,0,0,0,0,0
3165,3724905,89776,2021-12-12 16:46:04,0,0,0,0,0,0,0,0,0,0
3166,3724933,89776,2021-12-12 16:47:04,0,0,0,0,0,0,0,0,0,0
3167,3724961,89776,2021-12-12 16:48:04,0,0,0,0,0,0,0,0,0,0
3168,3724989,89776,2021-12-12 16:49:04,0,0,0,0,0,0,0,0,0,0
3169,3725017,89776,2021-12-12 16:50:04,0,0,0,0,0,0,0,0,0,0
3170,3725045,89776,2021-12-12 16:51:04,0,0,0,0,0,0,0,0,0,0
3171,3725073,89776,2021-12-12 16:52:04,0,0,0,0,0,0,0,0,0,0
3172,3725101,89776,2021-12-12 16:53:04,0,0,0,0,0,0,0,0,0,0
3173,3725129,89776,2021-12-12 16:54:04,0,0,0,0,0,0,0,0,0,0
3174,3725157,89776,2021-12-12 16:55:04,0,0,0,0,0,0,0,0,0,0
3175,3725185,89776,2021-12-12 16:56:04,0,0,0,0,0,0,0,0,0,0
3176,3725213,89776,2021-12-12 16:57:04,0,0,0,0,0,0,0,0,0,0
3177,3725241,89776,2021-12-12 16:58:04,0,0,0,0,0,0,0,0,0,0
3178,3725269,89776,2021-12-12 16:59:04,0,0,0,0,0,0,0,0,0,0
3179,3725297,89776,2021-12-12 17:00:04,0,0,0,0,0,0,0,0,0,0
3180,3725325,89776,2021-12-12 17:01:04,0,0,0,0,0,0,0,0,0,0
3181,3725353,89776,2021-12-12 17:02:04,0,0,0,0,0,0,0,0,0,0
3182,3725381,89776,2021-12-12 17:03:04,0,0,0,0,0,0,0,0,0,0
3183,3725409,89776,2021-12-12 17:04:04,0,0,0,0,0,0,0,0,0,0
3184,3725437,89776,2021-12-12 17:05:04,0,0,0,0,0,0,0,0,0,0
3185,3725465,89776,2021-12-12 17:06:04,0,0,0,0,0,0,0,0,0,0
3186,3725493,89776,2021-12-12 17:07:04,0,0,0,0,0,0,0,0,0,0
3187,3725521,89776,2021-12-12 17:08:04,0,0,0,0,0,0,0,0,0,0
3188,3725549,89776,2021-12-12 17:09:04,0,0,0,0,0,0,0,0,0,0
3189,3725577,89776,2021-12-12 17:10:04,0,0,0,0,0,0,0,0,0,0
3190,3725605,89776,2021-12-12 17:11:04,0,0,0,0,0,0,0,0,0,0
3191,3725633,89776,2021-12-12 17:12:04,0,0,0,0,0,0,0,0,0,0
3192,3725661,89776,2021-12-12 17:13:04,0,0,0,0,0,0,0,0,0,0
3193,3725689,89776,2021-12-12 17:14:04,0,0,0,0,0,0,0,0,0,0
3194,3725717,89776,2021-12-12 17:15:04,0,0,0,0,0,0,0,0,0,0
3195,3725745,89776,2021-12-12 17:16:04,0,0,0,0,0,0,0,0,0,0
