id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3
7691775,74702,2022-05-14T12:49:39.000Z,0,0,0,0
7691781,74702,2022-05-14T12:50:44.000Z,0,0,0,0
7691787,74702,2022-05-14T12:51:39.000Z,0,0,0,0
7691793,74702,2022-05-14T12:52:39.000Z,0,0,0,0
7691799,74702,2022-05-14T12:53:39.000Z,0,0,0,0
7691805,74702,2022-05-14T12:54:39.000Z,0,0,0,0
7691811,74702,2022-05-14T12:56:10.000Z,0,0,0,0
7691817,74702,2022-05-14T12:57:10.000Z,0,0,0,0
7691823,74702,2022-05-14T12:58:10.000Z,0,0,0,0
7691829,74702,2022-05-14T12:59:10.000Z,0,0,0,0
7691835,74702,2022-05-14T13:00:10.000Z,0,0,0,0
7691841,74702,2022-05-14T13:01:10.000Z,0,0,0,0
7691847,74702,2022-05-14T13:02:10.000Z,0,0,0,0
7691853,74702,2022-05-14T13:03:10.000Z,0,0,0,0
7691859,74702,2022-05-14T13:04:10.000Z,0,0,0,0
7691865,74702,2022-05-14T13:05:10.000Z,0,0,0,0
7691871,74702,2022-05-14T13:06:10.000Z,0,0,0,0
7691877,74702,2022-05-14T13:07:10.000Z,0,0,0,0
7691883,74702,2022-05-14T13:08:10.000Z,0,0,0,0
7691889,74702,2022-05-14T13:09:10.000Z,0,0,0,0
7691897,74702,2022-05-14T13:11:10.000Z,0,0,0,0
7691903,74702,2022-05-14T13:12:10.000Z,0,0,0,0
7691909,74702,2022-05-14T13:13:10.000Z,0,0,0,0
7691915,74702,2022-05-14T13:14:10.000Z,0,0,0,0
7691921,74702,2022-05-14T13:15:10.000Z,0,0,0,0
7691927,74702,2022-05-14T13:16:10.000Z,0,0,0,0
7691933,74702,2022-05-14T13:17:10.000Z,0,0,0,0
7691939,74702,2022-05-14T13:18:10.000Z,0,0,0,0
7691945,74702,2022-05-14T13:19:10.000Z,0,0,0,0
7691951,74702,2022-05-14T13:20:10.000Z,0,0,0,0
7691957,74702,2022-05-14T13:21:10.000Z,0,0,0,0
7691963,74702,2022-05-14T13:22:10.000Z,0,0,0,0
7691969,74702,2022-05-14T13:23:10.000Z,0,0,0,0
7691975,74702,2022-05-14T13:24:10.000Z,0,0,0,0
7691981,74702,2022-05-14T13:25:10.000Z,0,0,0,0
7691987,74702,2022-05-14T13:26:10.000Z,0,0,0,0
7691993,74702,2022-05-14T13:27:10.000Z,0,0,0,0
7691999,74702,2022-05-14T13:28:10.000Z,0,0,0,0
7692005,74702,2022-05-14T13:29:10.000Z,0,0,0,0
7692011,74702,2022-05-14T13:30:10.000Z,0,0,0,0
7692017,74702,2022-05-14T13:31:10.000Z,0,0,0,0
7692023,74702,2022-05-14T13:32:10.000Z,0,0,0,0
7692029,74702,2022-05-14T13:33:10.000Z,0,0,0,0
7692035,74702,2022-05-14T13:34:10.000Z,0,0,0,0
7692041,74702,2022-05-14T13:35:10.000Z,0,0,0,0
7692051,74702,2022-05-14T13:38:04.000Z,0,0,0,0
7692057,74702,2022-05-14T13:39:04.000Z,0,0,0,0
7692063,74702,2022-05-14T13:40:04.000Z,0,0,0,0
7692069,74702,2022-05-14T13:41:04.000Z,0,0,0,0
7692077,74702,2022-05-14T13:42:51.000Z,0,0,0,0
7692083,74702,2022-05-14T13:43:51.000Z,0,0,0,0
7692089,74702,2022-05-14T13:44:51.000Z,0,0,0,0
7692095,74702,2022-05-14T13:45:51.000Z,0,0,0,0
7692101,74702,2022-05-14T13:46:51.000Z,0,0,0,0
7692107,74702,2022-05-14T13:47:51.000Z,0,0,0,0
7692113,74702,2022-05-14T13:48:51.000Z,0,0,0,0
7692119,74702,2022-05-14T13:49:51.000Z,0,0,0,0
7692125,74702,2022-05-14T13:50:51.000Z,0,0,0,0
7692131,74702,2022-05-14T13:51:51.000Z,0,0,0,0
7692137,74702,2022-05-14T13:52:51.000Z,0,0,0,0
7692143,74702,2022-05-14T13:53:51.000Z,0,0,0,0
7692149,74702,2022-05-14T13:54:51.000Z,0,0,0,0
7692155,74702,2022-05-14T13:55:51.000Z,0,0,0,0
7692161,74702,2022-05-14T13:56:51.000Z,0,0,0,0
7692167,74702,2022-05-14T13:57:51.000Z,0,0,0,0
7692173,74702,2022-05-14T13:58:51.000Z,0,0,0,0
7692179,74702,2022-05-14T13:59:51.000Z,0,0,0,0
7692185,74702,2022-05-14T14:00:51.000Z,0,0,0,0
7692193,74702,2022-05-14T14:03:16.000Z,0,0,0,0
7692199,74702,2022-05-14T14:04:16.000Z,0,0,0,0
7692205,74702,2022-05-14T14:05:16.000Z,0,0,0,0
7692211,74702,2022-05-14T14:06:16.000Z,0,0,0,0
7692217,74702,2022-05-14T14:07:16.000Z,0,0,0,0
7692223,74702,2022-05-14T14:08:16.000Z,0,0,0,0
7692229,74702,2022-05-14T14:09:16.000Z,0,0,0,0
7692237,74702,2022-05-14T14:11:16.000Z,0,0,0,0
7692243,74702,2022-05-14T14:12:16.000Z,0,0,0,0
7692249,74702,2022-05-14T14:13:16.000Z,0,0,0,0
7692255,74702,2022-05-14T14:14:16.000Z,0,0,0,0
7692261,74702,2022-05-14T14:15:16.000Z,0,0,0,0
7692269,74702,2022-05-14T14:17:16.000Z,0,0,0,0
7692275,74702,2022-05-14T14:18:16.000Z,0,0,0,0
7692281,74702,2022-05-14T14:19:16.000Z,0,0,0,0
7692287,74702,2022-05-14T14:20:16.000Z,0,0,0,0
7692293,74702,2022-05-14T14:21:16.000Z,0,0,0,0
7692299,74702,2022-05-14T14:22:16.000Z,0,0,0,0
7692305,74702,2022-05-14T14:23:16.000Z,0,0,0,0
7692311,74702,2022-05-14T14:24:16.000Z,0,0,0,0
7692317,74702,2022-05-14T14:25:16.000Z,0,0,0,0
7692323,74702,2022-05-14T14:26:16.000Z,0,0,0,0
7692329,74702,2022-05-14T14:27:16.000Z,0,0,0,0
7692335,74702,2022-05-14T14:28:16.000Z,0,0,0,0
7692341,74702,2022-05-14T14:29:16.000Z,0,0,0,0
7692347,74702,2022-05-14T14:30:27.000Z,0,0,0,0
7692353,74702,2022-05-14T14:31:16.000Z,0,0,0,0
7692359,74702,2022-05-14T14:32:16.000Z,0,0,0,0
7692365,74702,2022-05-14T14:33:16.000Z,0,0,0,0
7692371,74702,2022-05-14T14:34:16.000Z,0,0,0,0
7692377,74702,2022-05-14T14:35:16.000Z,0,0,0,0
7692383,74702,2022-05-14T14:36:16.000Z,0,0,0,0
7692393,74702,2022-05-14T14:38:39.000Z,0,0,0,0
7692399,74702,2022-05-14T14:39:39.000Z,0,0,0,0
7692405,74702,2022-05-14T14:40:39.000Z,0,0,0,0
7692411,74702,2022-05-14T14:41:39.000Z,0,0,0,0
7692417,74702,2022-05-14T14:42:39.000Z,0,0,0,0
7692423,74702,2022-05-14T14:43:39.000Z,0,0,0,0
7692429,74702,2022-05-14T14:44:39.000Z,0,0,0,0
7692435,74702,2022-05-14T14:45:39.000Z,0,0,0,0
7692441,74702,2022-05-14T14:46:39.000Z,0,0,0,0
7692447,74702,2022-05-14T14:47:39.000Z,0,0,0,0
7692453,74702,2022-05-14T14:48:39.000Z,0,0,0,0
7692459,74702,2022-05-14T14:49:39.000Z,0,0,0,0
7692465,74702,2022-05-14T14:50:39.000Z,0,0,0,0
7692471,74702,2022-05-14T14:51:39.000Z,0,0,0,0
7692477,74702,2022-05-14T14:52:39.000Z,0,0,0,0
7692483,74702,2022-05-14T14:53:39.000Z,0,0,0,0
7692489,74702,2022-05-14T14:54:39.000Z,0,0,0,0
7692495,74702,2022-05-14T14:55:39.000Z,0,0,0,0
7692501,74702,2022-05-14T14:56:39.000Z,0,0,0,0
7692507,74702,2022-05-14T14:57:39.000Z,0,0,0,0
7692513,74702,2022-05-14T14:58:39.000Z,0,0,0,0
7692519,74702,2022-05-14T14:59:39.000Z,0,0,0,0
7692525,74702,2022-05-14T15:00:39.000Z,0,0,0,0
7692531,74702,2022-05-14T15:01:39.000Z,0,0,0,0
7692537,74702,2022-05-14T15:02:39.000Z,0,0,0,0
7692543,74702,2022-05-14T15:03:39.000Z,0,0,0,0
7692549,74702,2022-05-14T15:04:39.000Z,0,0,0,0
7692555,74702,2022-05-14T15:05:39.000Z,0,0,0,0
7692561,74702,2022-05-14T15:06:39.000Z,0,0,0,0
7692567,74702,2022-05-14T15:07:39.000Z,0,0,0,0
7692573,74702,2022-05-14T15:08:39.000Z,0,0,0,0
7692579,74702,2022-05-14T15:09:39.000Z,0,0,0,0
7692585,74702,2022-05-14T15:10:39.000Z,0,0,0,0
7692591,74702,2022-05-14T15:11:39.000Z,0,0,0,0
7692597,74702,2022-05-14T15:12:39.000Z,0,0,0,0
7692603,74702,2022-05-14T15:13:39.000Z,0,0,0,0
7692609,74702,2022-05-14T15:14:39.000Z,0,0,0,0
7692615,74702,2022-05-14T15:15:39.000Z,0,0,0,0
7692621,74702,2022-05-14T15:16:39.000Z,0,0,0,0
7692627,74702,2022-05-14T15:17:39.000Z,0,0,0,0
7692633,74702,2022-05-14T15:18:39.000Z,0,0,0,0
