id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7,chan_8,chan_9
4009317,89776,2021-12-21T07:47:41.000Z,0,0,0,0,0,0,0,0,0,0
4009337,89776,2021-12-21T07:48:41.000Z,0,0,0,0,0,0,0,0,0,0
4009357,89776,2021-12-21T07:49:41.000Z,0,0,0,0,0,0,0,0,0,0
4009377,89776,2021-12-21T07:50:41.000Z,0,0,0,0,0,0,0,0,0,0
4009397,89776,2021-12-21T07:51:41.000Z,0,0,0,0,0,0,0,0,0,0
4009417,89776,2021-12-21T07:52:41.000Z,0,0,0,0,0,0,0,0,0,0
4009437,89776,2021-12-21T07:53:41.000Z,0,0,0,0,0,0,0,0,0,0
4009457,89776,2021-12-21T07:54:41.000Z,0,0,0,0,0,0,0,0,0,0
4009477,89776,2021-12-21T07:55:41.000Z,0,0,0,0,0,0,0,0,0,0
4009497,89776,2021-12-21T07:56:41.000Z,0,0,0,0,0,0,0,0,0,0
4009517,89776,2021-12-21T07:57:41.000Z,0,0,0,0,0,0,0,0,0,0
4009537,89776,2021-12-21T07:58:41.000Z,0,0,0,0,0,0,0,0,0,0
4009557,89776,2021-12-21T07:59:41.000Z,0,0,0,0,0,0,0,0,0,0
4009577,89776,2021-12-21T08:00:41.000Z,0,0,0,0,0,0,0,0,0,0
4009597,89776,2021-12-21T08:01:41.000Z,0,0,0,0,0,0,0,0,0,0
4009617,89776,2021-12-21T08:02:41.000Z,0,0,0,0,0,0,0,0,0,0
4009637,89776,2021-12-21T08:03:41.000Z,0,0,0,0,0,0,0,0,0,0
4009657,89776,2021-12-21T08:04:41.000Z,0,0,0,0,0,0,0,0,0,0
4009677,89776,2021-12-21T08:05:41.000Z,0,0,0,0,0,0,0,0,0,0
4009697,89776,2021-12-21T08:06:41.000Z,0,0,0,0,0,0,0,0,0,0
4009717,89776,2021-12-21T08:07:41.000Z,0,0,0,0,0,0,0,0,0,0
4009737,89776,2021-12-21T08:08:41.000Z,0,0,0,0,0,0,0,0,0,0
4009757,89776,2021-12-21T08:09:41.000Z,0,0,0,0,0,0,0,0,0,0
4009777,89776,2021-12-21T08:10:41.000Z,0,0,0,0,0,0,0,0,0,0
4009797,89776,2021-12-21T08:11:41.000Z,0,0,0,0,0,0,0,0,0,0
4009817,89776,2021-12-21T08:12:41.000Z,0,0,0,0,0,0,0,0,0,0
4009837,89776,2021-12-21T08:13:41.000Z,0,0,0,0,0,0,0,0,0,0
4009857,89776,2021-12-21T08:14:41.000Z,0,0,0,0,0,0,0,0,0,0
4009877,89776,2021-12-21T08:15:41.000Z,0,0,0,0,0,0,0,0,0,0
4009897,89776,2021-12-21T08:16:41.000Z,0,0,0,0,0,0,0,0,0,0
4009917,89776,2021-12-21T08:17:41.000Z,0,0,0,0,0,0,0,0,0,0
4009937,89776,2021-12-21T08:18:41.000Z,0,0,0,0,0,0,0,0,0,0
4009957,89776,2021-12-21T08:19:41.000Z,0,0,0,0,0,0,0,0,0,0
4009977,89776,2021-12-21T08:20:41.000Z,0,0,0,0,0,0,0,0,0,0
4009997,89776,2021-12-21T08:21:41.000Z,0,0,0,0,0,0,0,0,0,0
4010017,89776,2021-12-21T08:22:41.000Z,0,0,0,0,0,0,0,0,0,0
4010037,89776,2021-12-21T08:23:41.000Z,0,0,0,0,0,0,0,0,0,0
4010057,89776,2021-12-21T08:24:41.000Z,0,0,0,0,0,0,0,0,0,0
4010077,89776,2021-12-21T08:25:41.000Z,0,0,0,0,0,0,0,0,0,0
4010097,89776,2021-12-21T08:26:41.000Z,0,0,0,0,0,0,0,0,0,0
4010117,89776,2021-12-21T08:27:41.000Z,0,0,0,0,0,0,0,0,0,0
4010137,89776,2021-12-21T08:28:41.000Z,0,0,0,0,0,0,0,0,0,0
4010157,89776,2021-12-21T08:29:41.000Z,0,0,0,0,0,0,0,0,0,0
4010177,89776,2021-12-21T08:30:41.000Z,0,0,0,0,0,0,0,0,0,0
4010197,89776,2021-12-21T08:31:41.000Z,0,0,0,0,0,0,0,0,0,0
4010217,89776,2021-12-21T08:32:41.000Z,0,0,0,0,0,0,0,0,0,0
4010237,89776,2021-12-21T08:33:41.000Z,0,0,0,0,0,0,0,0,0,0
4010257,89776,2021-12-21T08:34:41.000Z,0,0,0,0,0,0,0,0,0,0
4010277,89776,2021-12-21T08:35:41.000Z,0,0,0,0,0,0,0,0,0,0
4010297,89776,2021-12-21T08:36:41.000Z,0,0,0,0,0,0,0,0,0,0
4010317,89776,2021-12-21T08:37:41.000Z,0,0,0,0,0,0,0,0,0,0
4010337,89776,2021-12-21T08:38:41.000Z,0,0,0,0,0,0,0,0,0,0
4010357,89776,2021-12-21T08:39:41.000Z,0,0,0,0,0,0,0,0,0,0
4010377,89776,2021-12-21T08:40:41.000Z,0,0,0,0,0,0,0,0,0,0
4010397,89776,2021-12-21T08:41:41.000Z,0,0,0,0,0,0,0,0,0,0
4010417,89776,2021-12-21T08:42:41.000Z,0,0,0,0,0,0,0,0,0,0
4010437,89776,2021-12-21T08:43:41.000Z,0,0,0,0,0,0,0,0,0,0
4010457,89776,2021-12-21T08:44:41.000Z,0,0,0,0,0,0,0,0,0,0
4010477,89776,2021-12-21T08:45:41.000Z,0,0,0,0,0,0,0,0,0,0
4010497,89776,2021-12-21T08:46:41.000Z,0,0,0,0,0,0,0,0,0,0
4010517,89776,2021-12-21T08:47:41.000Z,0,0,0,0,0,0,0,0,0,0
4010537,89776,2021-12-21T08:48:41.000Z,0,0,0,0,0,0,0,0,0,0
4010557,89776,2021-12-21T08:49:41.000Z,0,0,0,0,0,0,0,0,0,0
4010577,89776,2021-12-21T08:50:41.000Z,0,0,0,0,0,0,0,0,0,0
4010597,89776,2021-12-21T08:51:41.000Z,0,0,0,0,0,0,0,0,0,0
4010617,89776,2021-12-21T08:52:41.000Z,0,0,0,0,0,0,0,0,0,0
4010637,89776,2021-12-21T08:53:41.000Z,0,0,0,0,0,0,0,0,0,0
4010657,89776,2021-12-21T08:54:41.000Z,0,0,0,0,0,0,0,0,0,0
4010677,89776,2021-12-21T08:55:41.000Z,0,0,0,0,0,0,0,0,0,0
4010697,89776,2021-12-21T08:56:41.000Z,0,0,0,0,0,0,0,0,0,0
4010717,89776,2021-12-21T08:57:41.000Z,0,0,0,0,0,0,0,0,0,0
4010737,89776,2021-12-21T08:58:41.000Z,0,0,0,0,0,0,0,0,0,0
4010757,89776,2021-12-21T08:59:41.000Z,0,0,0,0,0,0,0,0,0,0
4010777,89776,2021-12-21T09:00:41.000Z,0,0,0,0,0,0,0,0,0,0
4010797,89776,2021-12-21T09:01:41.000Z,0,0,0,0,0,0,0,0,0,0
4010817,89776,2021-12-21T09:02:41.000Z,0,0,0,0,0,0,0,0,0,0
4010837,89776,2021-12-21T09:03:41.000Z,0,0,0,0,0,0,0,0,0,0
4010857,89776,2021-12-21T09:04:41.000Z,0,0,0,0,0,0,0,0,0,0
4010877,89776,2021-12-21T09:05:41.000Z,0,0,0,0,0,0,0,0,0,0
4010897,89776,2021-12-21T09:06:41.000Z,0,0,0,0,0,0,0,0,0,0
4010917,89776,2021-12-21T09:07:41.000Z,0,0,0,0,0,0,0,0,0,0
4010937,89776,2021-12-21T09:08:41.000Z,0,0,0,0,0,0,0,0,0,0
4010957,89776,2021-12-21T09:09:41.000Z,0,0,0,0,0,0,0,0,0,0
4010977,89776,2021-12-21T09:10:41.000Z,0,0,0,0,0,0,0,0,0,0
4010997,89776,2021-12-21T09:11:41.000Z,0,0,0,0,0,0,0,0,0,0
4011017,89776,2021-12-21T09:12:41.000Z,0,0,0,0,0,0,0,0,0,0
4011037,89776,2021-12-21T09:13:41.000Z,0,0,0,0,0,0,0,0,0,0
4011057,89776,2021-12-21T09:14:41.000Z,0,0,0,0,0,0,0,0,0,0
4011077,89776,2021-12-21T09:15:41.000Z,0,0,0,0,0,0,0,0,0,0
4011097,89776,2021-12-21T09:16:41.000Z,0,0,0,0,0,0,0,0,0,0
4011117,89776,2021-12-21T09:17:41.000Z,0,0,0,0,0,0,0,0,0,0
4011137,89776,2021-12-21T09:18:41.000Z,0,0,0,0,0,0,0,0,0,0
4011157,89776,2021-12-21T09:19:41.000Z,0,0,0,0,0,0,0,0,0,0
4011177,89776,2021-12-21T09:20:41.000Z,0,0,0,0,0,0,0,0,0,0
4011197,89776,2021-12-21T09:21:41.000Z,0,0,0,0,0,0,0,0,0,0
4011217,89776,2021-12-21T09:22:41.000Z,0,0,0,0,0,0,0,0,0,0
4011237,89776,2021-12-21T09:23:41.000Z,0,0,0,0,0,0,0,0,0,0
4011257,89776,2021-12-21T09:24:41.000Z,0,0,0,0,0,0,0,0,0,0
4011277,89776,2021-12-21T09:25:41.000Z,0,0,0,0,0,0,0,0,0,0
4011297,89776,2021-12-21T09:26:41.000Z,0,0,0,0,0,0,0,0,0,0
4011317,89776,2021-12-21T09:27:41.000Z,0,0,0,0,0,0,0,0,0,0
4011337,89776,2021-12-21T09:28:41.000Z,0,0,0,0,0,0,0,0,0,0
4011357,89776,2021-12-21T09:29:41.000Z,0,0,0,0,0,0,0,0,0,0
4011377,89776,2021-12-21T09:30:41.000Z,0,0,0,0,0,0,0,0,0,0
4011397,89776,2021-12-21T09:31:41.000Z,0,0,0,0,0,0,0,0,0,0
4011417,89776,2021-12-21T09:32:41.000Z,0,0,0,0,0,0,0,0,0,0
4011437,89776,2021-12-21T09:33:41.000Z,0,0,0,0,0,0,0,0,0,0
4011457,89776,2021-12-21T09:34:41.000Z,0,0,0,0,0,0,0,0,0,0
4011477,89776,2021-12-21T09:35:41.000Z,0,0,0,0,0,0,0,0,0,0
4011497,89776,2021-12-21T09:36:41.000Z,0,0,0,0,0,0,0,0,0,0
4011517,89776,2021-12-21T09:37:41.000Z,0,0,0,0,0,0,0,0,0,0
4011537,89776,2021-12-21T09:38:41.000Z,0,0,0,0,0,0,0,0,0,0
4011557,89776,2021-12-21T09:39:42.000Z,0,0,0,0,0,0,0,0,0,0
4011577,89776,2021-12-21T09:40:41.000Z,0,0,0,0,0,0,0,0,0,0
4011597,89776,2021-12-21T09:41:42.000Z,0,0,0,0,0,0,0,0,0,0
4011617,89776,2021-12-21T09:42:42.000Z,0,0,0,0,0,0,0,0,0,0
4011637,89776,2021-12-21T09:43:41.000Z,0,0,0,0,0,0,0,0,0,0
4011657,89776,2021-12-21T09:44:41.000Z,0,0,0,0,0,0,0,0,0,0
4011677,89776,2021-12-21T09:45:41.000Z,0,0,0,0,0,0,0,0,0,0
4011697,89776,2021-12-21T09:46:41.000Z,0,0,0,0,0,0,0,0,0,0
4011717,89776,2021-12-21T09:47:41.000Z,0,0,0,0,0,0,0,0,0,0
4011737,89776,2021-12-21T09:48:42.000Z,0,0,0,0,0,0,0,0,0,0
4011757,89776,2021-12-21T09:49:42.000Z,0,0,0,0,0,0,0,0,0,0
4011777,89776,2021-12-21T09:50:42.000Z,0,0,0,0,0,0,0,0,0,0
4011797,89776,2021-12-21T09:51:42.000Z,0,0,0,0,0,0,0,0,0,0
4011817,89776,2021-12-21T09:52:42.000Z,0,0,0,0,0,0,0,0,0,0
4011837,89776,2021-12-21T09:53:42.000Z,0,0,0,0,0,0,0,0,0,0
4011857,89776,2021-12-21T09:54:42.000Z,0,0,0,0,0,0,0,0,0,0
4011877,89776,2021-12-21T09:55:42.000Z,0,0,0,0,0,0,0,0,0,0
4011897,89776,2021-12-21T09:56:42.000Z,0,0,0,0,0,0,0,0,0,0
4011917,89776,2021-12-21T09:57:42.000Z,0,0,0,0,0,0,0,0,0,0
4011937,89776,2021-12-21T09:58:42.000Z,0,0,0,0,0,0,0,0,0,0
4011957,89776,2021-12-21T09:59:42.000Z,0,0,0,0,0,0,0,0,0,0
4011977,89776,2021-12-21T10:00:42.000Z,0,0,0,0,0,0,0,0,0,0
4011997,89776,2021-12-21T10:01:42.000Z,0,0,0,0,0,0,0,0,0,0
4012017,89776,2021-12-21T10:02:42.000Z,0,0,0,0,0,0,0,0,0,0
4012037,89776,2021-12-21T10:03:42.000Z,0,0,0,0,0,0,0,0,0,0
4012057,89776,2021-12-21T10:04:42.000Z,0,0,0,0,0,0,0,0,0,0
4012077,89776,2021-12-21T10:05:42.000Z,0,0,0,0,0,0,0,0,0,0
4012097,89776,2021-12-21T10:06:42.000Z,0,0,0,0,0,0,0,0,0,0
4012117,89776,2021-12-21T10:07:42.000Z,0,0,0,0,0,0,0,0,0,0
4012137,89776,2021-12-21T10:08:42.000Z,0,0,0,0,0,0,0,0,0,0
4012157,89776,2021-12-21T10:09:42.000Z,0,0,0,0,0,0,0,0,0,0
4012177,89776,2021-12-21T10:10:42.000Z,0,0,0,0,0,0,0,0,0,0
4012197,89776,2021-12-21T10:11:42.000Z,0,0,0,0,0,0,0,0,0,0
4012217,89776,2021-12-21T10:12:42.000Z,0,0,0,0,0,0,0,0,0,0
4012237,89776,2021-12-21T10:13:42.000Z,0,0,0,0,0,0,0,0,0,0
4012257,89776,2021-12-21T10:14:42.000Z,0,0,0,0,0,0,0,0,0,0
4012277,89776,2021-12-21T10:15:42.000Z,0,0,0,0,0,0,0,0,0,0
4012297,89776,2021-12-21T10:16:42.000Z,0,0,0,0,0,0,0,0,0,0
4012317,89776,2021-12-21T10:17:42.000Z,0,0,0,0,0,0,0,0,0,0
4012337,89776,2021-12-21T10:18:42.000Z,0,0,0,0,0,0,0,0,0,0
4012357,89776,2021-12-21T10:19:42.000Z,0,0,0,0,0,0,0,0,0,0
4012377,89776,2021-12-21T10:20:42.000Z,0,0,0,0,0,0,0,0,0,0
4012397,89776,2021-12-21T10:21:42.000Z,0,0,0,0,0,0,0,0,0,0
4012417,89776,2021-12-21T10:22:42.000Z,0,0,0,0,0,0,0,0,0,0
4012437,89776,2021-12-21T10:23:42.000Z,0,0,0,0,0,0,0,0,0,0
4012457,89776,2021-12-21T10:24:42.000Z,0,0,0,0,0,0,0,0,0,0
4012477,89776,2021-12-21T10:25:42.000Z,0,0,0,0,0,0,0,0,0,0
4012497,89776,2021-12-21T10:26:42.000Z,0,0,0,0,0,0,0,0,0,0
4012517,89776,2021-12-21T10:27:42.000Z,0,0,0,0,0,0,0,0,0,0
4012537,89776,2021-12-21T10:28:42.000Z,0,0,0,0,0,0,0,0,0,0
4012557,89776,2021-12-21T10:29:42.000Z,0,0,0,0,0,0,0,0,0,0
4012577,89776,2021-12-21T10:30:42.000Z,0,0,0,0,0,0,0,0,0,0
4012597,89776,2021-12-21T10:31:42.000Z,0,0,0,0,0,0,0,0,0,0
4012617,89776,2021-12-21T10:32:42.000Z,0,0,0,0,0,0,0,0,0,0
4012637,89776,2021-12-21T10:33:42.000Z,0,0,0,0,0,0,0,0,0,0
4012657,89776,2021-12-21T10:34:42.000Z,0,0,0,0,0,0,0,0,0,0
4012677,89776,2021-12-21T10:35:42.000Z,0,0,0,0,0,0,0,0,0,0
4012697,89776,2021-12-21T10:36:42.000Z,0,0,0,0,0,0,0,0,0,0
4012717,89776,2021-12-21T10:37:42.000Z,0,0,0,0,0,0,0,0,0,0
4012737,89776,2021-12-21T10:38:42.000Z,0,0,0,0,0,0,0,0,0,0
4012757,89776,2021-12-21T10:39:42.000Z,0,0,0,0,0,0,0,0,0,0
4012777,89776,2021-12-21T10:40:42.000Z,0,0,0,0,0,0,0,0,0,0
4012797,89776,2021-12-21T10:41:42.000Z,0,0,0,0,0,0,0,0,0,0
4012817,89776,2021-12-21T10:42:42.000Z,0,0,0,0,0,0,0,0,0,0
4012837,89776,2021-12-21T10:43:42.000Z,0,0,0,0,0,0,0,0,0,0
4012857,89776,2021-12-21T10:44:42.000Z,0,0,0,0,0,0,0,0,0,0
4012877,89776,2021-12-21T10:45:42.000Z,0,0,0,0,0,0,0,0,0,0
4012897,89776,2021-12-21T10:46:42.000Z,0,0,0,0,0,0,0,0,0,0
4012917,89776,2021-12-21T10:47:42.000Z,0,0,0,0,0,0,0,0,0,0
4012937,89776,2021-12-21T10:48:42.000Z,0,0,0,0,0,0,0,0,0,0
4012957,89776,2021-12-21T10:49:42.000Z,0,0,0,0,0,0,0,0,0,0
4012977,89776,2021-12-21T10:50:42.000Z,0,0,0,0,0,0,0,0,0,0
4012997,89776,2021-12-21T10:51:42.000Z,0,0,0,0,0,0,0,0,0,0
4013017,89776,2021-12-21T10:52:42.000Z,0,0,0,0,0,0,0,0,0,0
4013037,89776,2021-12-21T10:53:42.000Z,0,0,0,0,0,0,0,0,0,0
4013057,89776,2021-12-21T10:54:42.000Z,0,0,0,0,0,0,0,0,0,0
4013077,89776,2021-12-21T10:55:42.000Z,0,0,0,0,0,0,0,0,0,0
4013097,89776,2021-12-21T10:56:42.000Z,0,0,0,0,0,0,0,0,0,0
4013117,89776,2021-12-21T10:57:42.000Z,0,0,0,0,0,0,0,0,0,0
4013137,89776,2021-12-21T10:58:42.000Z,0,0,0,0,0,0,0,0,0,0
4013157,89776,2021-12-21T10:59:42.000Z,0,0,0,0,0,0,0,0,0,0
4013177,89776,2021-12-21T11:00:42.000Z,0,0,0,0,0,0,0,0,0,0
4013197,89776,2021-12-21T11:01:42.000Z,0,0,0,0,0,0,0,0,0,0
4013217,89776,2021-12-21T11:02:42.000Z,0,0,0,0,0,0,0,0,0,0
4013237,89776,2021-12-21T11:03:42.000Z,0,0,0,0,0,0,0,0,0,0
4013257,89776,2021-12-21T11:04:42.000Z,0,0,0,0,0,0,0,0,0,0
4013277,89776,2021-12-21T11:05:42.000Z,0,0,0,0,0,0,0,0,0,0
4013297,89776,2021-12-21T11:06:42.000Z,0,0,0,0,0,0,0,0,0,0
4013317,89776,2021-12-21T11:07:42.000Z,0,0,0,0,0,0,0,0,0,0
4013337,89776,2021-12-21T11:08:42.000Z,0,0,0,0,0,0,0,0,0,0
4013357,89776,2021-12-21T11:09:42.000Z,0,0,0,0,0,0,0,0,0,0
4013377,89776,2021-12-21T11:10:42.000Z,0,0,0,0,0,0,0,0,0,0
4013397,89776,2021-12-21T11:11:42.000Z,0,0,0,0,0,0,0,0,0,0
4013417,89776,2021-12-21T11:12:42.000Z,0,0,0,0,0,0,0,0,0,0
4013437,89776,2021-12-21T11:13:42.000Z,0,0,0,0,0,0,0,0,0,0
4013457,89776,2021-12-21T11:14:42.000Z,0,0,0,0,0,0,0,0,0,0
4013477,89776,2021-12-21T11:15:42.000Z,0,0,0,0,0,0,0,0,0,0
4013497,89776,2021-12-21T11:16:42.000Z,0,0,0,0,0,0,0,0,0,0
4013517,89776,2021-12-21T11:17:42.000Z,0,0,0,0,0,0,0,0,0,0
4013537,89776,2021-12-21T11:18:42.000Z,0,0,0,0,0,0,0,0,0,0
4013557,89776,2021-12-21T11:19:42.000Z,0,0,0,0,0,0,0,0,0,0
4013577,89776,2021-12-21T11:20:42.000Z,0,0,0,0,0,0,0,0,0,0
4013597,89776,2021-12-21T11:21:42.000Z,0,0,0,0,0,0,0,0,0,0
4013617,89776,2021-12-21T11:22:42.000Z,0,0,0,0,0,0,0,0,0,0
4013637,89776,2021-12-21T11:23:42.000Z,0,0,0,0,0,0,0,0,0,0
4013657,89776,2021-12-21T11:24:42.000Z,0,0,0,0,0,0,0,0,0,0
4013677,89776,2021-12-21T11:25:42.000Z,0,0,0,0,0,0,0,0,0,0
4013697,89776,2021-12-21T11:26:42.000Z,0,0,0,0,0,0,0,0,0,0
4013717,89776,2021-12-21T11:27:42.000Z,0,0,0,0,0,0,0,0,0,0
4013737,89776,2021-12-21T11:28:42.000Z,0,0,0,0,0,0,0,0,0,0
4013757,89776,2021-12-21T11:29:42.000Z,0,0,0,0,0,0,0,0,0,0
4013777,89776,2021-12-21T11:30:42.000Z,0,0,0,0,0,0,0,0,0,0
4013797,89776,2021-12-21T11:31:42.000Z,0,0,0,0,0,0,0,0,0,0
4013817,89776,2021-12-21T11:32:42.000Z,0,0,0,0,0,0,0,0,0,0
4013837,89776,2021-12-21T11:33:42.000Z,0,0,0,0,0,0,0,0,0,0
4013857,89776,2021-12-21T11:34:42.000Z,0,0,0,0,0,0,0,0,0,0
4013877,89776,2021-12-21T11:35:42.000Z,0,0,0,0,0,0,0,0,0,0
4013897,89776,2021-12-21T11:36:42.000Z,0,0,0,0,0,0,0,0,0,0
4013917,89776,2021-12-21T11:37:42.000Z,0,0,0,0,0,0,0,0,0,0
4013937,89776,2021-12-21T11:38:42.000Z,0,0,0,0,0,0,0,0,0,0
4013957,89776,2021-12-21T11:39:42.000Z,0,0,0,0,0,0,0,0,0,0
4013977,89776,2021-12-21T11:40:42.000Z,0,0,0,0,0,0,0,0,0,0
4013997,89776,2021-12-21T11:41:42.000Z,0,0,0,0,0,0,0,0,0,0
4014017,89776,2021-12-21T11:42:42.000Z,0,0,0,0,0,0,0,0,0,0
4014037,89776,2021-12-21T11:43:42.000Z,0,0,0,0,0,0,0,0,0,0
4014057,89776,2021-12-21T11:44:42.000Z,0,0,0,0,0,0,0,0,0,0
4014077,89776,2021-12-21T11:45:42.000Z,0,0,0,0,0,0,0,0,0,0
4014097,89776,2021-12-21T11:46:42.000Z,0,0,0,0,0,0,0,0,0,0
4014117,89776,2021-12-21T11:47:42.000Z,0,0,0,0,0,0,0,0,0,0
4014137,89776,2021-12-21T11:48:42.000Z,0,0,0,0,0,0,0,0,0,0
4014157,89776,2021-12-21T11:49:42.000Z,0,0,0,0,0,0,0,0,0,0
4014177,89776,2021-12-21T11:50:42.000Z,0,0,0,0,0,0,0,0,0,0
4014197,89776,2021-12-21T11:51:42.000Z,0,0,0,0,0,0,0,0,0,0
4014217,89776,2021-12-21T11:52:42.000Z,0,0,0,0,0,0,0,0,0,0
4014237,89776,2021-12-21T11:53:42.000Z,0,0,0,0,0,0,0,0,0,0
4014257,89776,2021-12-21T11:54:42.000Z,0,0,0,0,0,0,0,0,0,0
4014277,89776,2021-12-21T11:55:42.000Z,0,0,0,0,0,0,0,0,0,0
4014297,89776,2021-12-21T11:56:42.000Z,0,0,0,0,0,0,0,0,0,0
4014317,89776,2021-12-21T11:57:42.000Z,0,0,0,0,0,0,0,0,0,0
4014337,89776,2021-12-21T11:58:42.000Z,0,0,0,0,0,0,0,0,0,0
4014357,89776,2021-12-21T11:59:42.000Z,0,0,0,0,0,0,0,0,0,0
4014377,89776,2021-12-21T12:00:42.000Z,0,0,0,0,0,0,0,0,0,0
4014397,89776,2021-12-21T12:01:42.000Z,0,0,0,0,0,0,0,0,0,0
4014417,89776,2021-12-21T12:02:42.000Z,0,0,0,0,0,0,0,0,0,0
4014437,89776,2021-12-21T12:03:42.000Z,0,0,0,0,0,0,0,0,0,0
4014457,89776,2021-12-21T12:04:42.000Z,0,0,0,0,0,0,0,0,0,0
4014477,89776,2021-12-21T12:05:42.000Z,0,0,0,0,0,0,0,0,0,0
4014497,89776,2021-12-21T12:06:42.000Z,0,0,0,0,0,0,0,0,0,0
4014517,89776,2021-12-21T12:07:42.000Z,0,0,0,0,0,0,0,0,0,0
4014537,89776,2021-12-21T12:08:42.000Z,0,0,0,0,0,0,0,0,0,0
4014557,89776,2021-12-21T12:09:42.000Z,0,0,0,0,0,0,0,0,0,0
4014577,89776,2021-12-21T12:10:42.000Z,0,0,0,0,0,0,0,0,0,0
4014597,89776,2021-12-21T12:11:42.000Z,0,0,0,0,0,0,0,0,0,0
4014617,89776,2021-12-21T12:12:42.000Z,0,0,0,0,0,0,0,0,0,0
4014637,89776,2021-12-21T12:13:42.000Z,0,0,0,0,0,0,0,0,0,0
4014657,89776,2021-12-21T12:14:42.000Z,0,0,0,0,0,0,0,0,0,0
4014677,89776,2021-12-21T12:15:42.000Z,0,0,0,0,0,0,0,0,0,0
4014697,89776,2021-12-21T12:16:42.000Z,0,0,0,0,0,0,0,0,0,0
4014717,89776,2021-12-21T12:17:42.000Z,0,0,0,0,0,0,0,0,0,0
4014737,89776,2021-12-21T12:18:42.000Z,0,0,0,0,0,0,0,0,0,0
4014757,89776,2021-12-21T12:19:42.000Z,0,0,0,0,0,0,0,0,0,0
4014777,89776,2021-12-21T12:20:42.000Z,0,0,0,0,0,0,0,0,0,0
4014797,89776,2021-12-21T12:21:42.000Z,0,0,0,0,0,0,0,0,0,0
4014817,89776,2021-12-21T12:22:42.000Z,0,0,0,0,0,0,0,0,0,0
4014837,89776,2021-12-21T12:23:42.000Z,0,0,0,0,0,0,0,0,0,0
4014857,89776,2021-12-21T12:24:42.000Z,0,0,0,0,0,0,0,0,0,0
4014877,89776,2021-12-21T12:25:42.000Z,0,0,0,0,0,0,0,0,0,0
4014897,89776,2021-12-21T12:26:42.000Z,0,0,0,0,0,0,0,0,0,0
4014917,89776,2021-12-21T12:27:42.000Z,0,0,0,0,0,0,0,0,0,0
4014937,89776,2021-12-21T12:28:42.000Z,0,0,0,0,0,0,0,0,0,0
4014957,89776,2021-12-21T12:29:42.000Z,0,0,0,0,0,0,0,0,0,0
4014977,89776,2021-12-21T12:30:42.000Z,0,0,0,0,0,0,0,0,0,0
4014997,89776,2021-12-21T12:31:42.000Z,0,0,0,0,0,0,0,0,0,0
4015017,89776,2021-12-21T12:32:42.000Z,0,0,0,0,0,0,0,0,0,0
4015037,89776,2021-12-21T12:33:42.000Z,0,0,0,0,0,0,0,0,0,0
4015057,89776,2021-12-21T12:34:42.000Z,0,0,0,0,0,0,0,0,0,0
4015077,89776,2021-12-21T12:35:42.000Z,0,0,0,0,0,0,0,0,0,0
4015097,89776,2021-12-21T12:36:42.000Z,0,0,0,0,0,0,0,0,0,0
4015117,89776,2021-12-21T12:37:42.000Z,0,0,0,0,0,0,0,0,0,0
4015137,89776,2021-12-21T12:38:42.000Z,0,0,0,0,0,0,0,0,0,0
4015157,89776,2021-12-21T12:39:42.000Z,0,0,0,0,0,0,0,0,0,0
4015177,89776,2021-12-21T12:40:42.000Z,0,0,0,0,0,0,0,0,0,0
4015197,89776,2021-12-21T12:41:42.000Z,0,0,0,0,0,0,0,0,0,0
4015217,89776,2021-12-21T12:42:42.000Z,0,0,0,0,0,0,0,0,0,0
4015237,89776,2021-12-21T12:43:42.000Z,0,0,0,0,0,0,0,0,0,0
4015257,89776,2021-12-21T12:44:42.000Z,0,0,0,0,0,0,0,0,0,0
4015277,89776,2021-12-21T12:45:42.000Z,0,0,0,0,0,0,0,0,0,0
4015297,89776,2021-12-21T12:46:42.000Z,0,0,0,0,0,0,0,0,0,0
4015317,89776,2021-12-21T12:47:42.000Z,0,0,0,0,0,0,0,0,0,0
4015337,89776,2021-12-21T12:48:42.000Z,0,0,0,0,0,0,0,0,0,0
4015357,89776,2021-12-21T12:49:42.000Z,0,0,0,0,0,0,0,0,0,0
4015377,89776,2021-12-21T12:50:42.000Z,0,0,0,0,0,0,0,0,0,0
4015397,89776,2021-12-21T12:51:42.000Z,0,0,0,0,0,0,0,0,0,0
4015417,89776,2021-12-21T12:52:42.000Z,0,0,0,0,0,0,0,0,0,0
4015437,89776,2021-12-21T12:53:42.000Z,0,0,0,0,0,0,0,0,0,0
4015457,89776,2021-12-21T12:54:42.000Z,0,0,0,0,0,0,0,0,0,0
4015477,89776,2021-12-21T12:55:42.000Z,0,0,0,0,0,0,0,0,0,0
4015497,89776,2021-12-21T12:56:42.000Z,0,0,0,0,0,0,0,0,0,0
4015517,89776,2021-12-21T12:57:42.000Z,0,0,0,0,0,0,0,0,0,0
4015537,89776,2021-12-21T12:58:42.000Z,0,0,0,0,0,0,0,0,0,0
4015557,89776,2021-12-21T12:59:42.000Z,0,0,0,0,0,0,0,0,0,0
4015577,89776,2021-12-21T13:00:42.000Z,0,0,0,0,0,0,0,0,0,0
4015597,89776,2021-12-21T13:01:42.000Z,0,0,0,0,0,0,0,0,0,0
4015617,89776,2021-12-21T13:02:42.000Z,0,0,0,0,0,0,0,0,0,0
