user.key,device.key,session.id,Alicante.local.date.time,volume,temperature,energy,flow,duration,history,mobile.os
1de2cf65-092d-4791-9257-374470bdb3c3,ea0ece7b-e299-4316-b199-fbbf4be3ab05,446,1/3/2017 21:47,19.3,34,538.084,8.4,137,TRUE,android
1de2cf65-092d-4791-9257-374470bdb3c3,ea0ece7b-e299-4316-b199-fbbf4be3ab05,445,1/3/2017 21:47,110.9,36,3349.5496,7.7,864,TRUE,android
1de2cf65-092d-4791-9257-374470bdb3c3,ea0ece7b-e299-4316-b199-fbbf4be3ab05,444,1/3/2017 21:47,32.9,36,993.68964,6.3,313,TRUE,android
1de2cf65-092d-4791-9257-374470bdb3c3,ea0ece7b-e299-4316-b199-fbbf4be3ab05,443,2/3/2017 11:46,34.8,36,1051.076,6.3,331,TRUE,android
1de2cf65-092d-4791-9257-374470bdb3c3,ea0ece7b-e299-4316-b199-fbbf4be3ab05,441,3/3/2017 11:15,41.2,36,1244.3773,6.7,368,TRUE,android
1de2cf65-092d-4791-9257-374470bdb3c3,ea0ece7b-e299-4316-b199-fbbf4be3ab05,440,2/3/2017 11:47,18.8,34,524.144,8.9,126,TRUE,android
1de2cf65-092d-4791-9257-374470bdb3c3,ea0ece7b-e299-4316-b199-fbbf4be3ab05,436,2/3/2017 11:48,31.7,33,846.9712,9.2,206,TRUE,android
edc5b2f3-5afa-466d-bbb2-a6c48f9b8a27,b6a2c3be-f7dc-4a3d-96e0-87a30145ff0f,268,7/3/2017 7:49,45.3,37,1251,12.760564,213,FALSE,android
edc5b2f3-5afa-466d-bbb2-a6c48f9b8a27,b6a2c3be-f7dc-4a3d-96e0-87a30145ff0f,266,7/3/2017 7:46,28.3,33,756.12885,12.2,139,TRUE,android
edc5b2f3-5afa-466d-bbb2-a6c48f9b8a27,b6a2c3be-f7dc-4a3d-96e0-87a30145ff0f,257,7/3/2017 7:47,125.5,39,4227.8857,10.3,731,TRUE,android
edc5b2f3-5afa-466d-bbb2-a6c48f9b8a27,b6a2c3be-f7dc-4a3d-96e0-87a30145ff0f,251,7/3/2017 7:48,107.8,38,3506.3748,11,587,TRUE,android
edc5b2f3-5afa-466d-bbb2-a6c48f9b8a27,b6a2c3be-f7dc-4a3d-96e0-87a30145ff0f,239,7/3/2017 7:49,95.1,38,3093.286,11.1,514,TRUE,android
edc5b2f3-5afa-466d-bbb2-a6c48f9b8a27,b6a2c3be-f7dc-4a3d-96e0-87a30145ff0f,24,7/3/2017 7:47,7.1,30,164.95667,12.5,34,TRUE,android
edc5b2f3-5afa-466d-bbb2-a6c48f9b8a27,b6a2c3be-f7dc-4a3d-96e0-87a30145ff0f,1,7/3/2017 7:46,0,0,0,0,0,TRUE,android
43209193-fdca-48aa-9525-53418e9152b2,24202985-9f78-472e-b6b2-147a2ee70cf1,586,1/3/2017 23:55,0.5,27,12,6,5,FALSE,ios
7b183b97-53ab-4d6d-b1d2-cc1e40cef758,92076c8e-cb87-4607-b752-9a32d8530458,154,9/4/2017 18:52,4.4,33,117.56067,8,33,TRUE,android
7b183b97-53ab-4d6d-b1d2-cc1e40cef758,92076c8e-cb87-4607-b752-9a32d8530458,153,9/4/2017 18:52,45.3,32,1157.717,8.5,319,TRUE,android
7b183b97-53ab-4d6d-b1d2-cc1e40cef758,92076c8e-cb87-4607-b752-9a32d8530458,152,6/4/2017 18:50,2.8,29,61.800667,8.4,20,TRUE,android
7b183b97-53ab-4d6d-b1d2-cc1e40cef758,92076c8e-cb87-4607-b752-9a32d8530458,148,5/3/2017 11:22,9.8,35,284.60834,7.9,74,TRUE,android
7b183b97-53ab-4d6d-b1d2-cc1e40cef758,92076c8e-cb87-4607-b752-9a32d8530458,147,5/3/2017 11:23,2,32,51.113335,6.7,17,TRUE,android
7b183b97-53ab-4d6d-b1d2-cc1e40cef758,92076c8e-cb87-4607-b752-9a32d8530458,141,9/4/2017 18:52,1.9,30,44.143333,6.7,17,TRUE,android
7b183b97-53ab-4d6d-b1d2-cc1e40cef758,92076c8e-cb87-4607-b752-9a32d8530458,137,5/3/2017 11:25,2.6,35,75.50833,7.4,21,TRUE,android
7b183b97-53ab-4d6d-b1d2-cc1e40cef758,b2922d5f-9403-4d34-a440-d21f261a80ec,333,1/3/2017 7:29,44.6,30,1036.2067,9.4,284,FALSE,android
7b183b97-53ab-4d6d-b1d2-cc1e40cef758,b2922d5f-9403-4d34-a440-d21f261a80ec,250,14/03/2017 07:28:00,118,34,3289.84,9.1,778,TRUE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,419,1/3/2017 21:29,24.7,36,746.02234,2.9,511,FALSE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,418,6/3/2017 22:40,31.1,36,939.32367,3.4,548,TRUE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,417,6/3/2017 22:41,12,35,348.5,6.3,114,TRUE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,416,6/3/2017 22:41,34.8,37,1091.502,2.9,720,TRUE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,415,6/3/2017 22:41,25.6,36,773.2053,4,384,TRUE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,414,6/3/2017 22:41,36.1,36,1090.3403,2.9,746,TRUE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,413,8/3/2017 21:43,24.7,34,688.636,4.3,344,TRUE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,412,8/3/2017 21:43,34.6,37,1085.229,2.8,741,TRUE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,411,6/3/2017 22:42,27.2,33,726.73865,3.7,441,TRUE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,409,1/3/2017 21:32,19.1,34,532.508,4.4,260,TRUE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,407,1/3/2017 21:33,28.2,35,818.975,4.3,393,TRUE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,406,1/3/2017 21:34,11.4,35,331.075,4.4,155,TRUE,android
611e8458-e99d-4320-9835-dd10afbd40ce,f834e9e2-a728-4010-8aa4-85be1ed47751,400,1/3/2017 21:36,24.7,35,717.32916,4.4,336,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,294,25/05/2017 19:12:27,1.5,37,38,3.3333333,27,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,278,5/5/2017 9:15,0.3,23,4,3,6,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,277,3/5/2017 23:06,20.3,38,660.2913,3.3,369,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,275,30/04/2017 22:42:27,8.5,38,256,3.4,150,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,273,29/04/2017 14:21:50,5.8,38,173,3.3142858,105,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,272,26/04/2017 16:59:53,24.3,38,790.398,4.3,339,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,271,26/04/2017 16:55:08,24.5,38,796.9033,3.3,445,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,270,26/04/2017 16:59:03,16.3,38,530.1847,3.3,296,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,269,26/04/2017 16:55:19,14.9,38,484.64734,3.5,255,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,268,26/04/2017 16:59:16,55.8,38,1814.988,4.3,778,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,265,26/04/2017 16:55:40,18.6,37,583.389,3.1,360,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,263,15/04/2017 13:30:17,9.2,39,296,3.3454545,165,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,262,13/04/2017 17:05:26,1,35,20,3.3333333,18,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,261,13/04/2017 17:05:30,21.9,38,712.334,3.2,410,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,260,9/4/2017 17:12,34,39,1145.4033,3.5,582,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,257,9/4/2017 17:03,19.4,38,631.01733,3.1,375,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,256,6/4/2017 18:48,0.8,34,14,3,16,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,255,9/4/2017 17:04,14.5,38,471.63666,3,290,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,254,9/4/2017 17:04,24.7,39,832.1018,3.3,449,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,253,9/4/2017 17:05,23.1,39,778.2005,3.2,433,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,252,30/03/2017 19:19:16,17.3,38,562.7113,3.3,314,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,250,25/03/2017 17:57:45,34,38,1105.9066,4.1,497,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,249,9/4/2017 17:07,4,37,125.46,2.7,88,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,248,25/03/2017 17:57:29,32.3,38,1050.6113,3.3,587,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,247,23/03/2017 09:55:34,41.6,39,1401.4347,4.2,594,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,246,24/03/2017 10:11:16,27.8,39,936.53564,3.3,505,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,245,25/03/2017 17:51:33,17.9,38,582.22736,3.3,325,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,244,24/03/2017 10:05:21,30.2,38,982.30536,3,604,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,243,18/03/2017 18:31:20,40.8,39,1374.484,3,816,FALSE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,242,24/03/2017 10:05:38,20.8,38,676.5547,3.4,367,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,241,24/03/2017 10:05:48,32.9,38,1070.1273,3.2,616,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,240,24/03/2017 10:05:57,42.3,39,1425.0165,3.3,769,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,239,24/03/2017 10:12:26,4.5,35,130.6875,5.1,52,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,238,25/03/2017 17:52:53,46.3,39,1559.7698,3.6,771,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,237,24/03/2017 10:12:58,40.3,39,1357.6399,3,805,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,236,24/03/2017 10:06:36,19.9,39,670.3978,3.4,351,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,235,24/03/2017 10:06:56,36.2,40,1261.57,3.2,678,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,234,24/03/2017 10:13:28,22.2,38,722.092,3.2,416,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,233,24/03/2017 10:07:16,3.2,20,37.173332,4.1,46,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,232,24/03/2017 10:07:26,30.8,38,1001.82135,3.3,560,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,230,24/03/2017 10:07:46,27.5,38,894.48334,3,550,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,229,25/03/2017 17:54:23,45.9,39,1546.2946,3.3,834,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,228,24/03/2017 10:08:06,25.7,38,835.93536,3.2,481,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,227,24/03/2017 10:08:16,19.5,38,634.27,3.2,365,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,226,24/03/2017 10:08:26,22.8,38,741.608,3.4,402,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,225,24/03/2017 10:08:36,23,38,748.11334,3,460,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,224,24/03/2017 10:08:56,24.5,38,796.9033,3.4,432,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,223,24/03/2017 10:09:06,32.6,38,1060.3694,3.3,592,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,221,24/03/2017 10:09:26,17.4,38,565.964,3.6,290,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,220,24/03/2017 10:09:36,11.3,37,354.4245,3.2,211,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,219,24/03/2017 10:09:46,25.9,38,842.4407,3.4,457,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,217,24/03/2017 10:10:06,25.2,38,819.672,3.3,458,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,216,24/03/2017 10:10:16,17.7,39,596.2835,3.4,312,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,215,25/03/2017 17:57:08,16.4,38,533.4373,3.2,307,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,214,24/03/2017 10:10:36,28.5,39,960.1175,4.5,380,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,212,24/03/2017 10:11:06,42.1,40,1467.185,3.1,814,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,41,25/03/2017 17:51:26,12.3,38,400.078,3.5,210,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,40,25/03/2017 17:51:26,10.6,38,344.78265,3.8,167,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,31,25/03/2017 17:50:46,5.4,39,181.917,4.1,79,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,30,25/03/2017 17:50:46,22.2,38,722.092,3.2,416,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,29,25/03/2017 17:50:46,17.3,37,542.6145,3.3,314,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,28,25/03/2017 17:50:46,5.9,36,178.19966,3.4,104,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,27,25/03/2017 17:50:46,11.9,37,373.2435,3.3,216,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,26,25/03/2017 17:50:46,10.7,37,335.6055,3.2,200,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,25,25/03/2017 17:50:46,15.7,37,492.4305,3.3,285,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,24,25/03/2017 17:50:46,15.4,38,500.91068,3.2,288,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,22,23/03/2017 09:55:41,19.6,38,637.52264,3.2,367,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,21,23/03/2017 09:55:41,11.5,37,360.6975,2.5,276,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,20,23/03/2017 09:55:41,11.8,37,370.107,2.5,283,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,19,23/03/2017 09:55:41,14.3,37,448.5195,3.3,260,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,18,23/03/2017 09:55:41,14.9,38,484.64734,3.2,279,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,17,23/03/2017 09:55:41,12.5,37,392.0625,3.1,241,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,16,23/03/2017 09:55:41,11.6,37,363.834,3.1,224,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,15,23/03/2017 09:55:41,13.8,37,432.837,2.8,295,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,14,23/03/2017 09:55:41,13.1,37,410.8815,2.6,302,TRUE,android
9323047a-a269-4825-aa58-5c318a55c9d4,addfdc8a-338e-4046-8ad8-114186e052b7,13,24/03/2017 10:05:00,18.9,37,592.7985,3.2,354,TRUE,android
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,545cd84e-8628-4581-ac6f-a2ff99f35314,800,1/3/2017 6:44,1.4,19,14,4.9411764,17,FALSE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,545cd84e-8628-4581-ac6f-a2ff99f35314,799,1/3/2017 6:44,62.5,38,2032.9166,8.2,457,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,494,10/6/2017 20:18,7.6,39,214,7.6,60,FALSE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,490,10/6/2017 20:17,69,43,2645.115,9.1,454,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,489,10/6/2017 20:18,65.6,43,2514.776,9.1,432,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,488,10/6/2017 20:18,15.3,39,515.4315,9.6,95,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,487,10/6/2017 20:18,137.8,41,4962.4077,9.1,908,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,449,2/5/2017 20:15,51.1,42,1798,8.111111,378,FALSE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,435,21/04/2017 19:24:13,35.2,42,1224,7.93985,266,FALSE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,432,19/04/2017 19:54:01,34.9,40,1194,7.8721805,266,FALSE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,425,15/04/2017 20:14:05,25.3,42,921,5.861004,259,FALSE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,424,15/04/2017 20:10:00,97,41,3493.1316,7.9,736,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,423,15/04/2017 20:10:06,29.9,40,1042.015,6.7,267,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,422,15/04/2017 20:10:12,34.7,39,1168.9851,7.2,289,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,421,15/04/2017 20:10:17,62,41,2232.7234,7.2,516,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,420,15/04/2017 20:10:23,71.1,41,2560.4294,6.7,636,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,417,15/04/2017 20:10:40,77.3,41,2783.702,7,662,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,416,15/04/2017 20:10:46,51.9,40,1808.715,6.8,457,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,415,7/4/2017 20:04,22.9,40,798.065,6.2,221,FALSE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,414,15/04/2017 20:10:57,75.2,39,2533.3625,6.9,653,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,413,15/04/2017 20:11:09,99.3,40,3460.605,7.7,773,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,412,15/04/2017 20:11:15,82.9,40,2889.065,7.6,654,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,411,5/4/2017 19:59,57.1,40,1989.935,7.1,482,FALSE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,410,19/04/2017 19:53:36,19.4,39,653.55365,6.4,181,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,409,5/4/2017 19:58,85.6,40,2983.16,7.3,703,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,408,5/4/2017 19:58,117.3,41,4224.1685,7.6,926,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,407,5/4/2017 19:58,46.4,40,1617.04,7.3,381,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,406,5/4/2017 19:59,136.6,42,5077.8774,7,1170,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,405,5/4/2017 19:59,81.7,40,2847.245,7,700,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,404,29/03/2017 20:31:33,57.2,39,1888,6.7559056,508,FALSE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,403,29/03/2017 20:28:07,65.5,40,2282.675,7.3,538,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,402,27/03/2017 20:16:23,76.7,39,2583.8953,6.2,742,FALSE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,401,29/03/2017 20:28:18,25.8,39,869.159,7.8,198,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,400,15/04/2017 20:13:41,2.2,20,25.556667,6.9,19,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,399,27/03/2017 20:16:43,42.2,39,1421.6477,7.1,356,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,398,27/03/2017 20:16:55,88.3,38,2872.1047,7.4,715,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,397,27/03/2017 20:17:07,59.9,40,2087.515,7.2,499,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,396,27/03/2017 20:17:20,56.3,40,1962.055,7,482,TRUE,ios
dbfdf82d-2eb8-45db-b342-f9a1e2a3515e,4d803ea8-26ee-4f46-90a1-bb9785d4c3d2,395,27/03/2017 20:17:32,72.4,41,2607.2446,7.3,595,TRUE,ios
